true_label,true_label_name,predicted_label,predicted_label_name,confidence,entropy,variance,mutual_information,correct
1,Sigma28,1,Sigma28,0.36892924,1.586304,0.016377533,0.22281098,True
1,Sigma28,2,Sigma32,0.44081312,1.5233736,0.014557205,0.21674287,False
1,Sigma28,2,Sigma32,0.3666231,1.5278058,0.021086566,0.26420498,False
1,Sigma28,1,Sigma28,0.22973593,1.6523105,0.017654164,0.26559162,True
1,Sigma28,1,Sigma28,0.3130686,1.5233699,0.01965412,0.2504958,True
1,Sigma28,2,Sigma32,0.41250664,1.5668193,0.0147442,0.23784542,False
1,Sigma28,2,Sigma32,0.36931613,1.5811905,0.024275519,0.33216584,False
1,Sigma28,1,Sigma28,0.4470307,1.463355,0.01651726,0.2116797,True
2,Sigma32,0,Sigma24,0.28507602,1.6590896,0.017782653,0.27411616,False
2,Sigma32,3,Sigma38,0.28839824,1.5378855,0.0134051675,0.1997031,False
2,Sigma32,2,Sigma32,0.4894825,1.3871222,0.011852919,0.16871512,True
2,Sigma32,5,Sigma70,0.36703607,1.4679593,0.013347297,0.18766522,False
2,Sigma32,5,Sigma70,0.32516024,1.6249709,0.013290495,0.21846509,False
2,Sigma32,2,Sigma32,0.41363117,1.5089829,0.016343674,0.21854162,True
2,Sigma32,2,Sigma32,0.3952703,1.6114961,0.017629774,0.26442719,True
2,Sigma32,2,Sigma32,0.34756148,1.6002656,0.014223289,0.23374438,True
2,Sigma32,2,Sigma32,0.26708314,1.5948942,0.01514211,0.21683979,True
2,Sigma32,5,Sigma70,0.37766367,1.5183053,0.009542658,0.17696452,False
2,Sigma32,2,Sigma32,0.32135338,1.6082689,0.017737469,0.24104679,True
2,Sigma32,4,Sigma54,0.41183248,1.5435536,0.015471353,0.21410763,False
2,Sigma32,2,Sigma32,0.3789274,1.5278093,0.014859311,0.2133516,True
2,Sigma32,2,Sigma32,0.2753123,1.5712073,0.016424617,0.24091172,True
2,Sigma32,2,Sigma32,0.27956957,1.7371968,0.018893175,0.2896955,True
2,Sigma32,2,Sigma32,0.31372708,1.6664689,0.018886758,0.2784139,True
2,Sigma32,2,Sigma32,0.27828997,1.6522399,0.017838825,0.27044415,True
2,Sigma32,2,Sigma32,0.26590285,1.7308222,0.01819965,0.2878697,True
2,Sigma32,2,Sigma32,0.33211672,1.5888354,0.017510382,0.29441917,True
2,Sigma32,2,Sigma32,0.285075,1.6322579,0.02361348,0.31999183,True
2,Sigma32,2,Sigma32,0.37173623,1.5586835,0.016027631,0.22133541,True
2,Sigma32,2,Sigma32,0.32534277,1.6971287,0.012580033,0.2130109,True
2,Sigma32,2,Sigma32,0.27911612,1.6570141,0.016744165,0.26234567,True
2,Sigma32,2,Sigma32,0.29979718,1.6945498,0.019818693,0.31082857,True
2,Sigma32,4,Sigma54,0.421662,1.5823509,0.017765462,0.27068424,False
2,Sigma32,0,Sigma24,0.33017117,1.4775418,0.014993307,0.21728098,False
2,Sigma32,5,Sigma70,0.42813486,1.5156271,0.016116126,0.26587212,False
2,Sigma32,2,Sigma32,0.3851212,1.4619324,0.0149009535,0.21582508,True
2,Sigma32,4,Sigma54,0.24152055,1.7095603,0.021463865,0.32896686,False
2,Sigma32,5,Sigma70,0.3217803,1.6043805,0.015025028,0.2447133,False
2,Sigma32,5,Sigma70,0.28830096,1.6069009,0.020350484,0.3097576,False
2,Sigma32,2,Sigma32,0.4171771,1.5414884,0.015744861,0.23971331,True
2,Sigma32,0,Sigma24,0.2678842,1.5722121,0.013389625,0.20899546,False
2,Sigma32,2,Sigma32,0.3116566,1.546741,0.015274578,0.22841442,True
2,Sigma32,2,Sigma32,0.38966936,1.6331326,0.020376809,0.30359972,True
2,Sigma32,2,Sigma32,0.41342863,1.60123,0.017916134,0.27082312,True
2,Sigma32,5,Sigma70,0.3095586,1.56655,0.0143422885,0.20708871,False
2,Sigma32,1,Sigma28,0.8969032,0.47614342,0.0044880277,0.106383026,False
2,Sigma32,0,Sigma24,0.4043134,1.379722,0.012980059,0.17784691,False
2,Sigma32,2,Sigma32,0.31238902,1.5444288,0.015056626,0.22294295,True
2,Sigma32,0,Sigma24,0.28739244,1.6308298,0.014366207,0.22797382,False
2,Sigma32,5,Sigma70,0.39299023,1.460572,0.015457485,0.2275405,False
2,Sigma32,2,Sigma32,0.32271373,1.645558,0.013290469,0.21615243,True
2,Sigma32,0,Sigma24,0.28602877,1.5723593,0.015797509,0.23742712,False
2,Sigma32,2,Sigma32,0.41861114,1.5623405,0.015613389,0.24862874,True
2,Sigma32,0,Sigma24,0.33247522,1.4855357,0.015783193,0.22027683,False
2,Sigma32,5,Sigma70,0.24172905,1.6790901,0.011847961,0.2040168,False
2,Sigma32,4,Sigma54,0.29376683,1.6132606,0.020400934,0.27903593,False
2,Sigma32,5,Sigma70,0.2216432,1.7711686,0.022398531,0.35275126,False
2,Sigma32,0,Sigma24,0.33828607,1.5681016,0.01198886,0.18096304,False
2,Sigma32,2,Sigma32,0.42566317,1.5298228,0.015062648,0.23528254,True
2,Sigma32,2,Sigma32,0.39481115,1.5351332,0.01604828,0.24408484,True
2,Sigma32,5,Sigma70,0.26188242,1.6748533,0.017206168,0.2774738,False
2,Sigma32,2,Sigma32,0.36278185,1.5802771,0.015476313,0.24893773,True
2,Sigma32,0,Sigma24,0.23556606,1.6406,0.01974609,0.2873273,False
2,Sigma32,5,Sigma70,0.2511555,1.7066562,0.017775664,0.2721442,False
2,Sigma32,2,Sigma32,0.310106,1.5762289,0.011835068,0.18446147,True
2,Sigma32,0,Sigma24,0.27627045,1.5795866,0.013883389,0.2118671,False
2,Sigma32,0,Sigma24,0.30168334,1.6527948,0.016941171,0.27218735,False
3,Sigma38,5,Sigma70,0.46395674,1.4837352,0.01803232,0.3002051,False
3,Sigma38,0,Sigma24,0.3477851,1.6533469,0.016672516,0.2857015,False
3,Sigma38,5,Sigma70,0.388148,1.4796243,0.016662626,0.23103964,False
3,Sigma38,2,Sigma32,0.29500327,1.5794077,0.015683962,0.24171984,False
3,Sigma38,5,Sigma70,0.43175656,1.395467,0.010781181,0.16378343,False
3,Sigma38,5,Sigma70,0.27651134,1.6045133,0.014727344,0.24573684,False
3,Sigma38,0,Sigma24,0.28589028,1.5639662,0.01840161,0.2599733,False
3,Sigma38,5,Sigma70,0.34150222,1.5607166,0.013250831,0.23048902,False
3,Sigma38,2,Sigma32,0.32816055,1.6538368,0.013753002,0.22508466,False
3,Sigma38,5,Sigma70,0.3080467,1.5644753,0.01811243,0.26850653,False
3,Sigma38,3,Sigma38,0.29657716,1.5335402,0.018633371,0.23868084,True
3,Sigma38,5,Sigma70,0.3336993,1.5720836,0.01114051,0.18674564,False
3,Sigma38,5,Sigma70,0.58206433,1.2236072,0.008749774,0.13643014,False
3,Sigma38,2,Sigma32,0.2824024,1.6986945,0.020408224,0.30506802,False
3,Sigma38,0,Sigma24,0.43095818,1.3266646,0.019993883,0.25242603,False
3,Sigma38,2,Sigma32,0.48167315,1.5205239,0.019680073,0.30345798,False
3,Sigma38,3,Sigma38,0.3267756,1.6222291,0.018564874,0.2732725,True
3,Sigma38,5,Sigma70,0.5228946,1.2670803,0.019901961,0.24449182,False
3,Sigma38,5,Sigma70,0.43679485,1.3868006,0.014338202,0.21594214,False
3,Sigma38,1,Sigma28,0.27958724,1.616912,0.016934559,0.2430824,False
3,Sigma38,0,Sigma24,0.23129319,1.6704774,0.018464183,0.2742418,False
3,Sigma38,0,Sigma24,0.2608429,1.7175077,0.013534441,0.22667718,False
3,Sigma38,5,Sigma70,0.36507052,1.5145187,0.015038495,0.20825815,False
3,Sigma38,1,Sigma28,0.28313535,1.6298676,0.020196343,0.27000952,False
3,Sigma38,2,Sigma32,0.2712551,1.7243607,0.016157065,0.25105488,False
3,Sigma38,5,Sigma70,0.31590876,1.5645529,0.017653255,0.25028133,False
3,Sigma38,5,Sigma70,0.2610707,1.6591576,0.015164533,0.25054395,False
3,Sigma38,4,Sigma54,0.3242807,1.6190013,0.020242305,0.2899351,False
3,Sigma38,5,Sigma70,0.46083242,1.3804277,0.009076045,0.1628164,False
3,Sigma38,3,Sigma38,0.26168835,1.6196986,0.019413946,0.27611673,True
3,Sigma38,5,Sigma70,0.40265295,1.5109103,0.022267913,0.3318516,False
3,Sigma38,5,Sigma70,0.3972081,1.4435898,0.012956743,0.18377388,False
3,Sigma38,5,Sigma70,0.5148551,1.2831147,0.009445325,0.14407718,False
3,Sigma38,2,Sigma32,0.38370094,1.536896,0.018816397,0.25765502,False
3,Sigma38,5,Sigma70,0.30858946,1.6536287,0.012967751,0.23808408,False
3,Sigma38,0,Sigma24,0.22101466,1.7431177,0.022186982,0.34083033,False
3,Sigma38,0,Sigma24,0.48805788,1.3572917,0.015401621,0.20339775,False
3,Sigma38,5,Sigma70,0.40274438,1.397928,0.014516852,0.20990217,False
4,Sigma54,5,Sigma70,0.26385298,1.6893184,0.01889792,0.28539133,False
4,Sigma54,0,Sigma24,0.2673971,1.7002409,0.020124398,0.31052935,False
4,Sigma54,5,Sigma70,0.28688112,1.6756251,0.013305829,0.22673357,False
4,Sigma54,2,Sigma32,0.3806483,1.5787387,0.014269829,0.22382963,False
4,Sigma54,2,Sigma32,0.3736635,1.6431049,0.013133054,0.21546865,False
4,Sigma54,5,Sigma70,0.30722073,1.5709722,0.013263124,0.20733297,False
4,Sigma54,2,Sigma32,0.30783474,1.5430073,0.01478953,0.21925986,False
4,Sigma54,5,Sigma70,0.40981388,1.5029454,0.019908892,0.2842419,False
4,Sigma54,3,Sigma38,0.28120002,1.6062118,0.018929742,0.28531373,False
4,Sigma54,0,Sigma24,0.21935605,1.6225537,0.016887652,0.24190867,False
4,Sigma54,5,Sigma70,0.36446518,1.5655359,0.011382983,0.21210122,False
4,Sigma54,4,Sigma54,0.48901877,1.354964,0.020557089,0.24841344,True
4,Sigma54,2,Sigma32,0.21839696,1.7476234,0.018413207,0.28833342,False
4,Sigma54,4,Sigma54,0.33421153,1.5376797,0.021818148,0.28436136,True
4,Sigma54,5,Sigma70,0.31463087,1.537854,0.025269268,0.34866524,False
4,Sigma54,5,Sigma70,0.24795277,1.598923,0.019071257,0.26384914,False
4,Sigma54,0,Sigma24,0.4109026,1.5376158,0.011685188,0.20473003,False
4,Sigma54,4,Sigma54,0.5734499,1.2454259,0.019500064,0.25704044,True
4,Sigma54,2,Sigma32,0.394622,1.3567263,0.021290861,0.25586295,False
4,Sigma54,4,Sigma54,0.36450595,1.4833927,0.023206519,0.29045427,True
5,Sigma70,5,Sigma70,0.42171565,1.3964485,0.013948128,0.18996298,True
5,Sigma70,2,Sigma32,0.24544474,1.6378481,0.018364705,0.28173268,False
5,Sigma70,5,Sigma70,0.41679445,1.4983363,0.01465292,0.23236382,True
5,Sigma70,0,Sigma24,0.3037696,1.4535909,0.014732503,0.2117418,False
5,Sigma70,5,Sigma70,0.5262957,1.3651863,0.014420754,0.24801731,True
5,Sigma70,5,Sigma70,0.30116767,1.6075538,0.013256986,0.21334493,True
5,Sigma70,5,Sigma70,0.4510697,1.3392056,0.010223272,0.16625726,True
5,Sigma70,5,Sigma70,0.48479542,1.3624151,0.014724635,0.20406163,True
5,Sigma70,5,Sigma70,0.2773616,1.6441358,0.011137416,0.19065487,True
5,Sigma70,0,Sigma24,0.3680688,1.5799519,0.01626097,0.2612629,False
5,Sigma70,5,Sigma70,0.543352,1.3337426,0.01097006,0.21051526,True
5,Sigma70,0,Sigma24,0.27840286,1.6081362,0.016935656,0.24348891,False
5,Sigma70,5,Sigma70,0.35142055,1.5990586,0.014979132,0.24574912,True
5,Sigma70,0,Sigma24,0.3716577,1.5227418,0.012646417,0.19244611,False
5,Sigma70,5,Sigma70,0.4614015,1.3500892,0.014006272,0.19102144,True
5,Sigma70,5,Sigma70,0.39967757,1.5037514,0.011412616,0.18215287,True
5,Sigma70,2,Sigma32,0.25491905,1.6892755,0.01691289,0.27375138,False
5,Sigma70,0,Sigma24,0.2985813,1.6376196,0.017637763,0.27205086,False
5,Sigma70,4,Sigma54,0.38533923,1.5441635,0.019247247,0.26876843,False
5,Sigma70,0,Sigma24,0.25383,1.6526543,0.019239055,0.28997087,False
5,Sigma70,2,Sigma32,0.43520534,1.337746,0.014414578,0.19188607,False
5,Sigma70,0,Sigma24,0.3238855,1.5270524,0.021987684,0.2840774,False
5,Sigma70,5,Sigma70,0.39204103,1.4479454,0.015701694,0.21975887,True
5,Sigma70,5,Sigma70,0.5056054,1.3649209,0.017465657,0.26005566,True
5,Sigma70,5,Sigma70,0.45890218,1.3666923,0.014616817,0.20279694,True
5,Sigma70,5,Sigma70,0.37196502,1.5779502,0.014025968,0.24543059,True
5,Sigma70,5,Sigma70,0.2625295,1.6794944,0.016387133,0.2482177,True
5,Sigma70,5,Sigma70,0.27657682,1.5588973,0.015901104,0.23907757,True
5,Sigma70,2,Sigma32,0.36825016,1.6122603,0.014700398,0.23014772,False
5,Sigma70,2,Sigma32,0.34197587,1.5701866,0.019073332,0.25376654,False
5,Sigma70,3,Sigma38,0.2279332,1.6742375,0.018132895,0.27107632,False
5,Sigma70,5,Sigma70,0.4692637,1.325742,0.015671533,0.20983064,True
5,Sigma70,2,Sigma32,0.4461849,1.5409498,0.01199187,0.18644929,False
5,Sigma70,5,Sigma70,0.2656432,1.5765222,0.014039767,0.19840324,True
5,Sigma70,2,Sigma32,0.32484233,1.5920564,0.015493554,0.23142874,False
5,Sigma70,2,Sigma32,0.28822395,1.5682878,0.01698901,0.25304615,False
5,Sigma70,5,Sigma70,0.49503163,1.2920954,0.0069415295,0.101861954,True
5,Sigma70,5,Sigma70,0.433178,1.4103844,0.014675543,0.22101343,True
5,Sigma70,5,Sigma70,0.32516003,1.6268566,0.018253641,0.27737868,True
5,Sigma70,2,Sigma32,0.32596713,1.5771455,0.015469181,0.21650553,False
5,Sigma70,0,Sigma24,0.32155994,1.5889518,0.011299278,0.19600403,False
5,Sigma70,2,Sigma32,0.24416296,1.6173273,0.017324619,0.24960995,False
5,Sigma70,5,Sigma70,0.5322264,1.2970858,0.009773393,0.14115691,True
5,Sigma70,5,Sigma70,0.48788342,1.4251902,0.0103325425,0.16789925,True
5,Sigma70,5,Sigma70,0.3171336,1.502093,0.017116396,0.22830892,True
5,Sigma70,5,Sigma70,0.35661748,1.5892813,0.016058914,0.27938044,True
5,Sigma70,5,Sigma70,0.3536692,1.5133733,0.013116065,0.19845939,True
5,Sigma70,5,Sigma70,0.4136001,1.5103405,0.01237858,0.2259301,True
5,Sigma70,5,Sigma70,0.33922508,1.572466,0.016994594,0.26186538,True
5,Sigma70,5,Sigma70,0.60629964,1.2220495,0.005586753,0.10711229,True
5,Sigma70,5,Sigma70,0.37599474,1.5850674,0.016859317,0.26769614,True
5,Sigma70,2,Sigma32,0.35190314,1.5193073,0.014056436,0.20734167,False
5,Sigma70,2,Sigma32,0.328068,1.6128691,0.02060558,0.28335214,False
5,Sigma70,0,Sigma24,0.3186285,1.6418376,0.014224927,0.22503626,False
5,Sigma70,5,Sigma70,0.3124769,1.487958,0.010488444,0.14355159,True
5,Sigma70,5,Sigma70,0.38001317,1.5127695,0.015475966,0.233145,True
5,Sigma70,2,Sigma32,0.31178153,1.6176963,0.018985072,0.2773106,False
5,Sigma70,5,Sigma70,0.44192436,1.4744399,0.011331752,0.18972027,True
5,Sigma70,2,Sigma32,0.33298072,1.5632968,0.019119876,0.29033947,False
5,Sigma70,2,Sigma32,0.28361842,1.7136376,0.022643276,0.34579802,False
5,Sigma70,5,Sigma70,0.21033096,1.7620916,0.017163813,0.28494668,True
5,Sigma70,5,Sigma70,0.27749395,1.606863,0.01845842,0.27064788,True
5,Sigma70,2,Sigma32,0.34703666,1.56875,0.01933711,0.26979828,False
5,Sigma70,5,Sigma70,0.25542742,1.6365143,0.017389914,0.28077734,True
5,Sigma70,5,Sigma70,0.35709518,1.4620647,0.013476617,0.19018817,True
5,Sigma70,0,Sigma24,0.32082096,1.6527231,0.017149108,0.25851142,False
5,Sigma70,5,Sigma70,0.5484863,1.2737445,0.012080997,0.17840743,True
5,Sigma70,0,Sigma24,0.2898349,1.5966978,0.022723502,0.33987558,False
5,Sigma70,5,Sigma70,0.40848494,1.4367086,0.014593544,0.20995772,True
5,Sigma70,5,Sigma70,0.44516125,1.3275074,0.010633719,0.17587328,True
5,Sigma70,2,Sigma32,0.3449816,1.5782682,0.017350161,0.25748396,False
5,Sigma70,2,Sigma32,0.40899736,1.3910443,0.024281159,0.28428745,False
5,Sigma70,5,Sigma70,0.28444058,1.6126504,0.014121373,0.20887446,True
5,Sigma70,2,Sigma32,0.25776154,1.7162951,0.0109510375,0.20181668,False
5,Sigma70,5,Sigma70,0.42426652,1.3963941,0.016318237,0.2075783,True
5,Sigma70,5,Sigma70,0.431447,1.4464359,0.013263137,0.21592009,True
5,Sigma70,5,Sigma70,0.4285725,1.5162165,0.013991431,0.2303425,True
5,Sigma70,2,Sigma32,0.41277492,1.5053928,0.015646154,0.22543538,False
5,Sigma70,0,Sigma24,0.5416968,1.3679848,0.014906169,0.22370398,False
5,Sigma70,5,Sigma70,0.42191866,1.4355361,0.013132729,0.1967547,True
5,Sigma70,5,Sigma70,0.3914061,1.4765288,0.013771341,0.21308649,True
5,Sigma70,5,Sigma70,0.32330653,1.5428557,0.014544372,0.22576094,True
5,Sigma70,5,Sigma70,0.35130674,1.476007,0.018327428,0.25262928,True
5,Sigma70,3,Sigma38,0.29120028,1.6267366,0.015791602,0.24095523,False
5,Sigma70,5,Sigma70,0.37022984,1.578762,0.019169213,0.29332972,True
5,Sigma70,0,Sigma24,0.29906806,1.6446872,0.016781919,0.24938667,False
5,Sigma70,2,Sigma32,0.23986708,1.6627535,0.018551681,0.26152062,False
5,Sigma70,5,Sigma70,0.4452238,1.4148405,0.011018897,0.1734724,True
5,Sigma70,0,Sigma24,0.31894642,1.5997881,0.015410558,0.2315383,False
