true_label,true_label_name,predicted_label,predicted_label_name,confidence,entropy,variance,mutual_information,correct
0,Sigma24,2,Sigma32,0.25008366,1.6751498,0.020798245,0.31278646,False
0,Sigma24,3,Sigma38,0.42318338,1.532902,0.019527394,0.28976727,False
0,Sigma24,3,Sigma38,0.27866018,1.6442269,0.020283962,0.31393242,False
0,Sigma24,3,Sigma38,0.30297714,1.631594,0.01916491,0.29377937,False
0,Sigma24,3,Sigma38,0.47013566,1.4530466,0.016000744,0.23718321,False
0,Sigma24,3,Sigma38,0.26367304,1.6763686,0.02129375,0.3229326,False
0,Sigma24,3,Sigma38,0.31730446,1.6548526,0.021119012,0.31495738,False
0,Sigma24,4,Sigma54,0.2746502,1.6606362,0.019424869,0.2980715,False
0,Sigma24,3,Sigma38,0.5895794,1.2042096,0.014549685,0.18528628,False
0,Sigma24,1,Sigma28,0.23323399,1.6223823,0.020293487,0.29318833,False
0,Sigma24,2,Sigma32,0.24007402,1.7034229,0.017237706,0.279258,False
0,Sigma24,1,Sigma28,0.5915557,1.226275,0.014326031,0.18485332,False
0,Sigma24,1,Sigma28,0.37202978,1.6101218,0.026941665,0.37293375,False
0,Sigma24,3,Sigma38,0.43366453,1.5378484,0.022338344,0.3165909,False
0,Sigma24,2,Sigma32,0.25124252,1.716428,0.014607397,0.25231516,False
0,Sigma24,1,Sigma28,0.4208047,1.491586,0.013782661,0.20179665,False
0,Sigma24,3,Sigma38,0.23946293,1.6551355,0.019295814,0.26496243,False
0,Sigma24,1,Sigma28,0.72231454,0.96602565,0.015326413,0.21220511,False
0,Sigma24,1,Sigma28,0.3060644,1.6384267,0.022115089,0.32653844,False
0,Sigma24,3,Sigma38,0.2692385,1.6161585,0.016813653,0.24490678,False
0,Sigma24,3,Sigma38,0.25782526,1.654139,0.022872137,0.33487475,False
0,Sigma24,1,Sigma28,0.25568226,1.6909704,0.029334873,0.41911352,False
0,Sigma24,1,Sigma28,0.27056932,1.6771452,0.021956028,0.31230152,False
0,Sigma24,3,Sigma38,0.3404228,1.5918437,0.023433514,0.32721508,False
0,Sigma24,2,Sigma32,0.26025614,1.6837324,0.021687137,0.3441676,False
0,Sigma24,2,Sigma32,0.29345778,1.6097388,0.014442998,0.22336471,False
0,Sigma24,3,Sigma38,0.32362077,1.6160188,0.022295294,0.31837726,False
0,Sigma24,3,Sigma38,0.33857265,1.6284978,0.027792595,0.38426495,False
0,Sigma24,3,Sigma38,0.44094956,1.4521846,0.018682506,0.24200976,False
0,Sigma24,1,Sigma28,0.5170872,1.4061451,0.01599724,0.22526395,False
0,Sigma24,3,Sigma38,0.3933221,1.515147,0.020921119,0.27581298,False
0,Sigma24,3,Sigma38,0.28408623,1.642526,0.018335352,0.27790034,False
0,Sigma24,2,Sigma32,0.27871752,1.6380988,0.021301277,0.29767,False
0,Sigma24,1,Sigma28,0.33426914,1.6077881,0.027144998,0.37120402,False
0,Sigma24,1,Sigma28,0.2543868,1.6525676,0.01496785,0.23467684,False
0,Sigma24,2,Sigma32,0.31835037,1.6504747,0.026792787,0.39351225,False
0,Sigma24,3,Sigma38,0.28567076,1.6213363,0.025445709,0.36088765,False
0,Sigma24,1,Sigma28,0.3888938,1.5542831,0.01974103,0.28730023,False
0,Sigma24,2,Sigma32,0.30358016,1.6832665,0.01845594,0.28063035,False
0,Sigma24,1,Sigma28,0.2851491,1.5395924,0.02564873,0.32395267,False
0,Sigma24,1,Sigma28,0.454672,1.3663758,0.026895553,0.3140869,False
0,Sigma24,3,Sigma38,0.53930694,1.3701189,0.017349975,0.26268387,False
0,Sigma24,1,Sigma28,0.38634843,1.4808162,0.03402379,0.40982473,False
0,Sigma24,3,Sigma38,0.2899131,1.6640903,0.017087406,0.26750624,False
1,Sigma28,1,Sigma28,0.34566972,1.4893386,0.024481969,0.29352188,True
1,Sigma28,1,Sigma28,0.5864885,1.247547,0.018922908,0.25441045,True
1,Sigma28,3,Sigma38,0.36533415,1.5978812,0.016553445,0.25036693,False
1,Sigma28,1,Sigma28,0.4027351,1.590262,0.034943353,0.46833348,True
1,Sigma28,1,Sigma28,0.48849982,1.4225922,0.021423703,0.27942133,True
1,Sigma28,2,Sigma32,0.30461615,1.6817999,0.019018648,0.27784896,False
1,Sigma28,1,Sigma28,0.46017343,1.4735148,0.024611516,0.3337685,True
1,Sigma28,3,Sigma38,0.30136082,1.6618559,0.018534536,0.29735625,False
1,Sigma28,1,Sigma28,0.65828854,1.1074408,0.021911452,0.28215152,True
1,Sigma28,4,Sigma54,0.31228548,1.5820308,0.024636878,0.3314228,False
1,Sigma28,3,Sigma38,0.41100135,1.5167409,0.017903697,0.26553106,False
1,Sigma28,1,Sigma28,0.46115887,1.4548484,0.024894899,0.31649542,True
1,Sigma28,1,Sigma28,0.62346655,1.2082866,0.01769454,0.24564856,True
1,Sigma28,1,Sigma28,0.37437803,1.5762801,0.02136901,0.29861796,True
1,Sigma28,1,Sigma28,0.3893921,1.6015252,0.02638092,0.35409546,True
1,Sigma28,1,Sigma28,0.51992875,1.3739022,0.024597263,0.3138491,True
1,Sigma28,3,Sigma38,0.44805843,1.5081736,0.019041236,0.2815106,False
1,Sigma28,3,Sigma38,0.32259133,1.5303319,0.024693549,0.3136959,False
1,Sigma28,1,Sigma28,0.31064698,1.6454922,0.025748163,0.37066078,True
1,Sigma28,1,Sigma28,0.24220805,1.6890565,0.028750034,0.42041862,True
1,Sigma28,1,Sigma28,0.6358159,1.1375376,0.015478722,0.1950019,True
1,Sigma28,2,Sigma32,0.29647228,1.6220831,0.024085997,0.34582758,False
1,Sigma28,1,Sigma28,0.37152788,1.581828,0.014925875,0.2116822,True
1,Sigma28,1,Sigma28,0.45892242,1.3956631,0.029407715,0.35011292,True
1,Sigma28,1,Sigma28,0.63567376,1.1865046,0.015037533,0.21082294,True
1,Sigma28,2,Sigma32,0.2431863,1.7035091,0.024583206,0.36159348,False
1,Sigma28,1,Sigma28,0.6668994,1.0954536,0.019100683,0.262621,True
1,Sigma28,1,Sigma28,0.7177875,0.9907767,0.012901653,0.19230986,True
2,Sigma32,1,Sigma28,0.4242734,1.4845757,0.019321846,0.24640381,False
2,Sigma32,3,Sigma38,0.42390877,1.5016146,0.015828855,0.24154496,False
2,Sigma32,2,Sigma32,0.31554654,1.6803751,0.019062197,0.3140999,True
2,Sigma32,3,Sigma38,0.26070797,1.6132938,0.019961521,0.29260135,False
2,Sigma32,3,Sigma38,0.25626194,1.6069765,0.018862346,0.2679143,False
2,Sigma32,3,Sigma38,0.30948466,1.6465876,0.017667206,0.28257716,False
2,Sigma32,2,Sigma32,0.31820375,1.6050754,0.026027417,0.3464527,True
2,Sigma32,4,Sigma54,0.24339941,1.7156516,0.023935119,0.3563925,False
2,Sigma32,3,Sigma38,0.3789414,1.4455028,0.027204743,0.3086654,False
2,Sigma32,3,Sigma38,0.39901876,1.5638182,0.018779084,0.26209223,False
2,Sigma32,1,Sigma28,0.3829858,1.5982556,0.029981919,0.40019643,False
2,Sigma32,4,Sigma54,0.2625142,1.7023507,0.023851825,0.34430122,False
2,Sigma32,3,Sigma38,0.29600832,1.6200408,0.020404806,0.2828765,False
2,Sigma32,1,Sigma28,0.2808396,1.6243145,0.021098522,0.30939758,False
2,Sigma32,1,Sigma28,0.37557983,1.6070255,0.03201323,0.41357732,False
2,Sigma32,1,Sigma28,0.43968326,1.4999499,0.0274455,0.3606454,False
2,Sigma32,4,Sigma54,0.29496205,1.6231827,0.03209642,0.42573392,False
2,Sigma32,1,Sigma28,0.25096968,1.6932514,0.025609538,0.38584793,False
2,Sigma32,2,Sigma32,0.3385719,1.5738587,0.025766542,0.35236394,True
2,Sigma32,1,Sigma28,0.33996683,1.585396,0.03229635,0.41108096,False
2,Sigma32,1,Sigma28,0.44348127,1.4458265,0.021847002,0.26388288,False
2,Sigma32,1,Sigma28,0.4082061,1.4636338,0.023344137,0.28376245,False
2,Sigma32,1,Sigma28,0.31878883,1.6186848,0.022928616,0.32369077,False
2,Sigma32,3,Sigma38,0.29420465,1.6681087,0.02804037,0.4018358,False
2,Sigma32,1,Sigma28,0.4195122,1.5280606,0.027667014,0.3650037,False
2,Sigma32,3,Sigma38,0.30650556,1.6732136,0.015855193,0.24921167,False
2,Sigma32,3,Sigma38,0.3394724,1.5306774,0.02119111,0.27038515,False
2,Sigma32,3,Sigma38,0.5377152,1.3194214,0.015765505,0.22152507,False
2,Sigma32,2,Sigma32,0.2615243,1.6847073,0.019500783,0.29659057,True
2,Sigma32,3,Sigma38,0.3636533,1.5850867,0.019382708,0.27539325,False
2,Sigma32,0,Sigma24,0.20918466,1.7433767,0.024907758,0.36084402,False
2,Sigma32,3,Sigma38,0.23227932,1.687181,0.023540698,0.34783518,False
2,Sigma32,4,Sigma54,0.3120611,1.5184314,0.028793396,0.3606583,False
2,Sigma32,2,Sigma32,0.26446754,1.6964645,0.01639795,0.27891302,True
2,Sigma32,2,Sigma32,0.28756765,1.69288,0.022481782,0.3532046,True
2,Sigma32,1,Sigma28,0.3688322,1.5500207,0.017053263,0.2285912,False
2,Sigma32,3,Sigma38,0.44690838,1.5157067,0.026710147,0.3684461,False
2,Sigma32,1,Sigma28,0.98456454,0.09886379,0.0001027231,0.013187014,False
2,Sigma32,3,Sigma38,0.24180622,1.6573409,0.020820279,0.2928753,False
2,Sigma32,2,Sigma32,0.30547675,1.6495489,0.021822141,0.32882202,True
2,Sigma32,2,Sigma32,0.28139314,1.7012091,0.022391664,0.33492517,True
2,Sigma32,2,Sigma32,0.31675825,1.6155388,0.024149075,0.33136094,True
2,Sigma32,4,Sigma54,0.3195779,1.6201228,0.02759733,0.37313855,False
2,Sigma32,3,Sigma38,0.26898718,1.6952907,0.017758053,0.28619814,False
2,Sigma32,2,Sigma32,0.29417804,1.65236,0.021828061,0.30146062,True
2,Sigma32,1,Sigma28,0.30336997,1.6369572,0.023512116,0.33018172,False
2,Sigma32,1,Sigma28,0.41583714,1.4937434,0.023942148,0.30628586,False
2,Sigma32,4,Sigma54,0.33326855,1.5421774,0.02834486,0.350659,False
2,Sigma32,1,Sigma28,0.36568287,1.6023674,0.033034753,0.43662477,False
2,Sigma32,1,Sigma28,0.34364384,1.6056633,0.01828438,0.2593087,False
2,Sigma32,3,Sigma38,0.47003075,1.4344028,0.016302308,0.2190634,False
2,Sigma32,1,Sigma28,0.4032861,1.5477345,0.021832392,0.29780757,False
2,Sigma32,2,Sigma32,0.28800628,1.6954352,0.017026916,0.27469325,True
2,Sigma32,2,Sigma32,0.26745334,1.6917481,0.018492427,0.28784084,True
2,Sigma32,4,Sigma54,0.27346614,1.630605,0.025045931,0.34254694,False
2,Sigma32,2,Sigma32,0.32484707,1.6429204,0.013139212,0.22140181,True
2,Sigma32,3,Sigma38,0.3020683,1.5799311,0.017153842,0.2485075,False
2,Sigma32,3,Sigma38,0.20310427,1.7177931,0.02286244,0.33229613,False
2,Sigma32,1,Sigma28,0.5301832,1.3501956,0.020746214,0.272488,False
3,Sigma38,4,Sigma54,0.48248813,1.3871424,0.022656292,0.2742182,False
3,Sigma38,1,Sigma28,0.39223325,1.5890416,0.022863002,0.32638013,False
3,Sigma38,3,Sigma38,0.35424563,1.5241429,0.021840975,0.2851485,True
3,Sigma38,3,Sigma38,0.42717487,1.5204606,0.018583475,0.26859105,True
3,Sigma38,3,Sigma38,0.43889746,1.5015187,0.018225612,0.26478493,True
3,Sigma38,3,Sigma38,0.40984926,1.4734521,0.019060517,0.2457676,True
3,Sigma38,3,Sigma38,0.2571399,1.7024758,0.030841796,0.4546572,True
3,Sigma38,3,Sigma38,0.32496005,1.5564331,0.027850976,0.3555181,True
3,Sigma38,2,Sigma32,0.24662706,1.6922617,0.020486806,0.31781352,False
3,Sigma38,0,Sigma24,0.23985103,1.7251775,0.021649487,0.33281112,False
3,Sigma38,2,Sigma32,0.30274668,1.5131172,0.025900593,0.31206012,False
3,Sigma38,1,Sigma28,0.30011258,1.6188264,0.02564233,0.3578496,False
3,Sigma38,3,Sigma38,0.4505562,1.4964868,0.023998173,0.33455122,True
3,Sigma38,3,Sigma38,0.3787092,1.5523106,0.022811422,0.32451892,True
3,Sigma38,1,Sigma28,0.6072064,1.2058591,0.020632176,0.25857735,False
3,Sigma38,2,Sigma32,0.30639136,1.6062471,0.025321214,0.35335338,False
3,Sigma38,3,Sigma38,0.31933537,1.5308481,0.025915965,0.30251193,True
3,Sigma38,3,Sigma38,0.59676284,1.2155597,0.015651261,0.21056175,True
3,Sigma38,3,Sigma38,0.41791183,1.5190992,0.019351067,0.28145897,True
3,Sigma38,1,Sigma28,0.456443,1.47656,0.024392428,0.31919408,False
3,Sigma38,3,Sigma38,0.31175965,1.6011311,0.024112843,0.3348812,True
3,Sigma38,3,Sigma38,0.30475914,1.6041584,0.018021455,0.24815333,True
3,Sigma38,3,Sigma38,0.46965072,1.4601208,0.02367643,0.31814694,True
3,Sigma38,1,Sigma28,0.45843622,1.319265,0.025018202,0.27460563,False
3,Sigma38,1,Sigma28,0.61671203,1.2003742,0.013838183,0.19744194,False
3,Sigma38,3,Sigma38,0.39320782,1.559263,0.019839017,0.28489864,True
3,Sigma38,3,Sigma38,0.35216695,1.5304325,0.016391879,0.2553364,True
3,Sigma38,4,Sigma54,0.254554,1.699915,0.03164825,0.42494214,False
3,Sigma38,2,Sigma32,0.2543256,1.6826686,0.012616512,0.21395826,False
3,Sigma38,3,Sigma38,0.45442373,1.4799622,0.014969791,0.22418714,True
3,Sigma38,3,Sigma38,0.3975844,1.5762595,0.017329266,0.26275134,True
3,Sigma38,3,Sigma38,0.42766282,1.5423802,0.01800667,0.27968812,True
3,Sigma38,3,Sigma38,0.54194754,1.3444564,0.021744682,0.3114277,True
3,Sigma38,3,Sigma38,0.4798325,1.438005,0.0194794,0.28595078,True
3,Sigma38,1,Sigma28,0.39917246,1.5325706,0.020672528,0.28244317,False
3,Sigma38,3,Sigma38,0.2397707,1.709079,0.025546947,0.3698095,True
3,Sigma38,1,Sigma28,0.29258925,1.5814868,0.020954782,0.27855718,False
3,Sigma38,3,Sigma38,0.4564934,1.4569345,0.0209962,0.2868657,True
4,Sigma54,2,Sigma32,0.2844458,1.6673989,0.021959187,0.30690968,False
4,Sigma54,1,Sigma28,0.34216052,1.6103258,0.026221586,0.37544417,False
4,Sigma54,3,Sigma38,0.26690093,1.6983498,0.030656293,0.44172168,False
4,Sigma54,2,Sigma32,0.29322276,1.6944425,0.018620221,0.2777537,False
4,Sigma54,2,Sigma32,0.2691704,1.6816423,0.0207176,0.31184244,False
4,Sigma54,3,Sigma38,0.26073426,1.6831741,0.01784244,0.27971816,False
4,Sigma54,4,Sigma54,0.36844948,1.5562712,0.028210992,0.3643763,True
4,Sigma54,3,Sigma38,0.34459847,1.6190693,0.027131215,0.3712921,False
4,Sigma54,3,Sigma38,0.37145248,1.501214,0.023196897,0.28638566,False
4,Sigma54,3,Sigma38,0.2704798,1.6234703,0.019471953,0.28563392,False
4,Sigma54,4,Sigma54,0.27793315,1.691884,0.023311028,0.3445717,True
4,Sigma54,4,Sigma54,0.45334128,1.5073633,0.022772575,0.3106023,True
4,Sigma54,1,Sigma28,0.47636154,1.4511604,0.022297611,0.3002907,False
4,Sigma54,4,Sigma54,0.725255,0.9729049,0.019069241,0.2621513,True
4,Sigma54,4,Sigma54,0.5955039,1.2303537,0.025748009,0.32198268,True
4,Sigma54,4,Sigma54,0.35595548,1.4621346,0.03423967,0.39794278,True
4,Sigma54,1,Sigma28,0.23282963,1.7166415,0.032068726,0.44464135,False
4,Sigma54,4,Sigma54,0.81622905,0.7418674,0.011845448,0.2011159,True
4,Sigma54,4,Sigma54,0.45258364,1.508775,0.035747528,0.464005,True
4,Sigma54,4,Sigma54,0.5165523,1.4219786,0.032689184,0.45453066,True
5,Sigma70,3,Sigma38,0.3267031,1.6358316,0.016606169,0.26546752,False
5,Sigma70,3,Sigma38,0.3654619,1.4811162,0.028333819,0.3331939,False
5,Sigma70,3,Sigma38,0.37246746,1.5781542,0.020696687,0.29813087,False
5,Sigma70,1,Sigma28,0.2683907,1.6371795,0.024505341,0.34842646,False
5,Sigma70,3,Sigma38,0.28465065,1.6182238,0.021031454,0.29806018,False
5,Sigma70,1,Sigma28,0.31422216,1.5426389,0.01690733,0.23198128,False
5,Sigma70,4,Sigma54,0.34643185,1.5430683,0.021675752,0.2744012,False
5,Sigma70,3,Sigma38,0.39011037,1.5616671,0.020695584,0.3163041,False
5,Sigma70,4,Sigma54,0.30322805,1.6369553,0.019756328,0.2807566,False
5,Sigma70,3,Sigma38,0.33606946,1.4933428,0.02615236,0.32928622,False
5,Sigma70,3,Sigma38,0.28293917,1.6926025,0.02196929,0.3254739,False
5,Sigma70,2,Sigma32,0.26118362,1.6656265,0.01833164,0.2733997,False
5,Sigma70,3,Sigma38,0.28722334,1.6630065,0.016189069,0.2532457,False
5,Sigma70,4,Sigma54,0.4175291,1.5741767,0.023947204,0.32281172,False
5,Sigma70,3,Sigma38,0.3597859,1.577558,0.020205993,0.2751695,False
5,Sigma70,3,Sigma38,0.5691609,1.3185776,0.017177295,0.24809396,False
5,Sigma70,2,Sigma32,0.2791685,1.649193,0.024710426,0.35954058,False
5,Sigma70,2,Sigma32,0.220688,1.734836,0.020804456,0.32835627,False
5,Sigma70,4,Sigma54,0.35949755,1.62591,0.026314141,0.36838055,False
5,Sigma70,1,Sigma28,0.25199258,1.6936083,0.024081452,0.34562147,False
5,Sigma70,2,Sigma32,0.36331603,1.6387286,0.021511124,0.33290207,False
5,Sigma70,4,Sigma54,0.42285496,1.5292218,0.01936244,0.2721969,False
5,Sigma70,3,Sigma38,0.4318715,1.483408,0.0161876,0.23089075,False
5,Sigma70,3,Sigma38,0.27177092,1.6311091,0.019542592,0.29581225,False
5,Sigma70,3,Sigma38,0.5257919,1.3671172,0.020679606,0.2651559,False
5,Sigma70,2,Sigma32,0.2957446,1.5210128,0.021698574,0.2710142,False
5,Sigma70,3,Sigma38,0.30385917,1.6162364,0.024672298,0.34976876,False
5,Sigma70,3,Sigma38,0.32160106,1.6129296,0.023929074,0.34191406,False
5,Sigma70,1,Sigma28,0.28719833,1.6679466,0.027671546,0.37295353,False
5,Sigma70,3,Sigma38,0.39428037,1.552289,0.020566922,0.29835033,False
5,Sigma70,3,Sigma38,0.40098232,1.5714597,0.024711384,0.3499365,False
5,Sigma70,3,Sigma38,0.4271499,1.4891713,0.019101461,0.26799464,False
5,Sigma70,1,Sigma28,0.3433792,1.5855136,0.028715966,0.37748945,False
5,Sigma70,2,Sigma32,0.28258064,1.6733345,0.015089014,0.22983956,False
5,Sigma70,3,Sigma38,0.2830629,1.6278397,0.021114403,0.2960831,False
5,Sigma70,3,Sigma38,0.30488646,1.6331687,0.018577058,0.2969551,False
5,Sigma70,3,Sigma38,0.35121062,1.6138724,0.02331139,0.34423077,False
5,Sigma70,3,Sigma38,0.45364583,1.4636025,0.020680606,0.27812183,False
5,Sigma70,3,Sigma38,0.31195492,1.5921302,0.025935225,0.3629352,False
5,Sigma70,3,Sigma38,0.30545798,1.6254222,0.02335609,0.34415007,False
5,Sigma70,1,Sigma28,0.33659458,1.6144254,0.023199156,0.3191365,False
5,Sigma70,3,Sigma38,0.31931582,1.6092185,0.03182809,0.42474508,False
5,Sigma70,3,Sigma38,0.4894071,1.4201745,0.015953777,0.22486663,False
5,Sigma70,3,Sigma38,0.37693837,1.5597286,0.01688637,0.2336899,False
5,Sigma70,3,Sigma38,0.5307529,1.3553666,0.01500078,0.21053016,False
5,Sigma70,3,Sigma38,0.29393303,1.6262628,0.019550668,0.27455723,False
5,Sigma70,3,Sigma38,0.47763062,1.4569101,0.018539116,0.288597,False
5,Sigma70,3,Sigma38,0.311972,1.6404195,0.019785568,0.2980442,False
5,Sigma70,3,Sigma38,0.45248157,1.4795983,0.012389955,0.19137704,False
5,Sigma70,3,Sigma38,0.37111622,1.5613271,0.018779162,0.27059567,False
5,Sigma70,3,Sigma38,0.28165153,1.6589379,0.019630691,0.29283822,False
5,Sigma70,3,Sigma38,0.36150712,1.6142757,0.022710942,0.33805192,False
5,Sigma70,1,Sigma28,0.64435923,1.1339427,0.01536803,0.20147026,False
5,Sigma70,1,Sigma28,0.37601212,1.5560386,0.016233278,0.23240852,False
5,Sigma70,2,Sigma32,0.3091188,1.6337786,0.015125665,0.23623562,False
5,Sigma70,3,Sigma38,0.37956998,1.4905664,0.020211108,0.26902258,False
5,Sigma70,2,Sigma32,0.22550091,1.7069472,0.024544343,0.36049294,False
5,Sigma70,3,Sigma38,0.40702012,1.5270691,0.015540543,0.22961998,False
5,Sigma70,1,Sigma28,0.2634123,1.6906958,0.025476435,0.37301075,False
5,Sigma70,3,Sigma38,0.3220758,1.6503397,0.02471126,0.3347013,False
5,Sigma70,3,Sigma38,0.22042938,1.69825,0.022228092,0.3330661,False
5,Sigma70,1,Sigma28,0.48197162,1.3866732,0.024032213,0.2872038,False
5,Sigma70,2,Sigma32,0.27984133,1.6992186,0.020031251,0.3153665,False
5,Sigma70,3,Sigma38,0.39659882,1.518024,0.01696487,0.23355758,False
5,Sigma70,3,Sigma38,0.38596985,1.5876904,0.017547183,0.2813847,False
5,Sigma70,1,Sigma28,0.66492045,1.1342268,0.015501558,0.23379159,False
5,Sigma70,3,Sigma38,0.35112092,1.5712311,0.024622336,0.33536816,False
5,Sigma70,3,Sigma38,0.33008382,1.6415044,0.026828058,0.37259805,False
5,Sigma70,3,Sigma38,0.45448536,1.4689817,0.023029797,0.32794583,False
5,Sigma70,3,Sigma38,0.45627195,1.4727389,0.019711012,0.2815671,False
5,Sigma70,2,Sigma32,0.30206713,1.6027018,0.014128979,0.23227179,False
5,Sigma70,4,Sigma54,0.35774276,1.5192597,0.022398794,0.29561234,False
5,Sigma70,2,Sigma32,0.27690473,1.7019173,0.02264683,0.3558333,False
5,Sigma70,3,Sigma38,0.28526375,1.5634761,0.016555099,0.22404635,False
5,Sigma70,4,Sigma54,0.39014703,1.542889,0.027198566,0.37293172,False
5,Sigma70,3,Sigma38,0.33303612,1.5601604,0.01186733,0.2050196,False
5,Sigma70,3,Sigma38,0.5009734,1.3852472,0.019809574,0.25748932,False
5,Sigma70,3,Sigma38,0.2915961,1.6757213,0.026543235,0.3866794,False
5,Sigma70,2,Sigma32,0.27559265,1.6893601,0.022994636,0.34883976,False
5,Sigma70,3,Sigma38,0.39446548,1.528586,0.02717712,0.36044145,False
5,Sigma70,3,Sigma38,0.3756207,1.5947134,0.013412614,0.2248925,False
5,Sigma70,3,Sigma38,0.33180588,1.6452726,0.024298852,0.3724581,False
5,Sigma70,3,Sigma38,0.5759103,1.2911162,0.014843997,0.21186817,False
5,Sigma70,3,Sigma38,0.44881955,1.4623055,0.021566398,0.2879418,False
5,Sigma70,3,Sigma38,0.33739865,1.6459072,0.019695593,0.2921394,False
5,Sigma70,1,Sigma28,0.27231804,1.6834137,0.019240664,0.28738832,False
5,Sigma70,1,Sigma28,0.5429318,1.3008744,0.018601043,0.22678709,False
5,Sigma70,3,Sigma38,0.33054534,1.5957185,0.024023704,0.32025838,False
5,Sigma70,3,Sigma38,0.37251768,1.5487561,0.019621426,0.26077926,False
