true_label,true_label_name,predicted_label,predicted_label_name,confidence,entropy,variance,mutual_information,correct
0,Sigma24,5,Sigma70,0.250157,1.7277327,0.013201334,0.22323096,False
0,Sigma24,1,Sigma28,0.42002726,1.5576645,0.00995399,0.13651776,False
0,Sigma24,5,Sigma70,0.25316352,1.7426105,0.007849297,0.14188302,False
0,Sigma24,1,Sigma28,0.44252974,1.5362566,0.013124488,0.17272806,False
0,Sigma24,1,Sigma28,0.20577578,1.7508287,0.0082888855,0.14374256,False
0,Sigma24,5,Sigma70,0.31237873,1.6942524,0.010563294,0.1893115,False
0,Sigma24,5,Sigma70,0.24219714,1.6714588,0.014392204,0.20854175,False
0,Sigma24,4,Sigma54,0.24206455,1.7625263,0.016035346,0.24262536,False
0,Sigma24,1,Sigma28,0.29426402,1.7211572,0.012107205,0.19522,False
0,Sigma24,4,Sigma54,0.25929818,1.6944162,0.014111328,0.21347928,False
0,Sigma24,1,Sigma28,0.25791013,1.6846442,0.01091643,0.16339958,False
0,Sigma24,5,Sigma70,0.33940792,1.6024826,0.00912841,0.1540221,False
0,Sigma24,5,Sigma70,0.2840778,1.6914848,0.009704943,0.17516029,False
0,Sigma24,5,Sigma70,0.27877396,1.7078362,0.009598475,0.18097031,False
0,Sigma24,3,Sigma38,0.34771398,1.487309,0.00825292,0.123497605,False
0,Sigma24,1,Sigma28,0.4554854,1.5480785,0.012592123,0.1845063,False
0,Sigma24,5,Sigma70,0.33105692,1.5753683,0.008167782,0.13705301,False
0,Sigma24,5,Sigma70,0.2970746,1.6531568,0.0074784956,0.13602138,False
0,Sigma24,5,Sigma70,0.38102666,1.5683088,0.009607798,0.15189397,False
0,Sigma24,1,Sigma28,0.34359258,1.6890136,0.016870005,0.25058472,False
0,Sigma24,3,Sigma38,0.263039,1.7494336,0.012487647,0.21375036,False
0,Sigma24,3,Sigma38,0.23830234,1.7547638,0.009791305,0.17608273,False
0,Sigma24,0,Sigma24,0.20845649,1.759176,0.010992355,0.18760264,True
0,Sigma24,5,Sigma70,0.25434324,1.7290543,0.008471219,0.15903723,False
0,Sigma24,2,Sigma32,0.24020974,1.7471956,0.008487376,0.15174162,False
0,Sigma24,5,Sigma70,0.28104436,1.6291056,0.009493149,0.17759383,False
0,Sigma24,1,Sigma28,0.43762174,1.5317385,0.01561933,0.2172314,False
0,Sigma24,3,Sigma38,0.31448105,1.5795004,0.012944728,0.20070529,False
0,Sigma24,3,Sigma38,0.27369708,1.6618083,0.016224068,0.23040593,False
0,Sigma24,5,Sigma70,0.31765974,1.6702943,0.011594796,0.19460952,False
1,Sigma28,1,Sigma28,0.2939421,1.6363,0.012224569,0.17405188,True
1,Sigma28,1,Sigma28,0.50411123,1.4059871,0.011214317,0.15635693,True
1,Sigma28,5,Sigma70,0.32323155,1.6377411,0.008505755,0.16647303,False
1,Sigma28,1,Sigma28,0.34257573,1.6611814,0.014613024,0.20743597,True
1,Sigma28,3,Sigma38,0.26397532,1.6683639,0.009342125,0.14623523,False
1,Sigma28,5,Sigma70,0.21835728,1.7567623,0.013983144,0.24470234,False
1,Sigma28,1,Sigma28,0.34236982,1.6881841,0.009703289,0.14570105,True
1,Sigma28,5,Sigma70,0.22233322,1.7426629,0.009192382,0.16608119,False
1,Sigma28,1,Sigma28,0.33512363,1.6269478,0.012763827,0.18310118,True
1,Sigma28,4,Sigma54,0.25349623,1.688345,0.011667016,0.1855253,False
1,Sigma28,5,Sigma70,0.297964,1.5993952,0.014817215,0.20098782,False
1,Sigma28,1,Sigma28,0.30377325,1.7237821,0.016134264,0.22434032,True
1,Sigma28,1,Sigma28,0.6549414,1.1701176,0.007385599,0.11855614,True
1,Sigma28,1,Sigma28,0.36140865,1.6447668,0.01147499,0.16948009,True
1,Sigma28,1,Sigma28,0.2582985,1.7535532,0.012648519,0.19637859,True
1,Sigma28,1,Sigma28,0.2698955,1.7188859,0.009924554,0.15410936,True
1,Sigma28,5,Sigma70,0.37791654,1.53854,0.00767523,0.12979591,False
1,Sigma28,3,Sigma38,0.30896917,1.586942,0.0093147615,0.15992963,False
1,Sigma28,2,Sigma32,0.23122485,1.7513787,0.008538463,0.14013135,False
1,Sigma28,3,Sigma38,0.22586553,1.7441881,0.010146588,0.17664003,False
1,Sigma28,1,Sigma28,0.5601022,1.33839,0.015446748,0.18756557,True
1,Sigma28,2,Sigma32,0.31317708,1.7030015,0.018501392,0.27359688,False
1,Sigma28,1,Sigma28,0.38878688,1.606786,0.009548634,0.13944471,True
1,Sigma28,1,Sigma28,0.37936538,1.5381885,0.013980049,0.18438745,True
1,Sigma28,1,Sigma28,0.5993712,1.2550635,0.014749974,0.1908803,True
1,Sigma28,5,Sigma70,0.19755599,1.7601755,0.0121654095,0.20942545,False
1,Sigma28,1,Sigma28,0.38717797,1.6027567,0.0136918835,0.19538331,True
1,Sigma28,1,Sigma28,0.5724006,1.3287959,0.010233135,0.14031577,True
2,Sigma32,5,Sigma70,0.22290744,1.7502056,0.010158317,0.17543268,False
2,Sigma32,3,Sigma38,0.35620862,1.599538,0.008721941,0.14127266,False
2,Sigma32,5,Sigma70,0.22946535,1.7112601,0.010759954,0.17763102,False
2,Sigma32,5,Sigma70,0.29847726,1.6396095,0.010876745,0.16739452,False
2,Sigma32,3,Sigma38,0.31798574,1.601406,0.012851329,0.18801785,False
2,Sigma32,2,Sigma32,0.26594263,1.6752892,0.012835589,0.2010783,True
2,Sigma32,2,Sigma32,0.21072973,1.7828144,0.016058987,0.25839126,True
2,Sigma32,2,Sigma32,0.23728554,1.7586113,0.010682236,0.1964395,True
2,Sigma32,3,Sigma38,0.27377406,1.6805828,0.012612618,0.20634067,False
2,Sigma32,5,Sigma70,0.30449516,1.7036477,0.0085676005,0.16375351,False
2,Sigma32,1,Sigma28,0.29138178,1.7140461,0.009808952,0.15157843,False
2,Sigma32,2,Sigma32,0.20053405,1.7833848,0.013324514,0.2103374,True
2,Sigma32,3,Sigma38,0.2416379,1.7526785,0.010618656,0.18270612,False
2,Sigma32,5,Sigma70,0.21864036,1.6953443,0.0091306595,0.15180385,False
2,Sigma32,1,Sigma28,0.3773705,1.6206067,0.015720222,0.21019685,False
2,Sigma32,1,Sigma28,0.2509179,1.6957996,0.01847007,0.26885498,False
2,Sigma32,4,Sigma54,0.3621329,1.6005261,0.016292451,0.2206831,False
2,Sigma32,1,Sigma28,0.3189647,1.7167557,0.017885806,0.25319302,False
2,Sigma32,3,Sigma38,0.29694816,1.6735696,0.010656978,0.17864072,False
2,Sigma32,1,Sigma28,0.21015622,1.7726438,0.012496732,0.19686997,False
2,Sigma32,3,Sigma38,0.26922497,1.682636,0.017007083,0.25633037,False
2,Sigma32,1,Sigma28,0.3382778,1.638617,0.012093827,0.17020786,False
2,Sigma32,1,Sigma28,0.29154298,1.716722,0.009650632,0.15699863,False
2,Sigma32,5,Sigma70,0.23170456,1.7027835,0.01278679,0.20442688,False
2,Sigma32,2,Sigma32,0.22763924,1.7655748,0.0141729405,0.21235418,True
2,Sigma32,5,Sigma70,0.25408122,1.7120762,0.012371961,0.19277596,False
2,Sigma32,5,Sigma70,0.33394617,1.6069789,0.01145354,0.17929995,False
2,Sigma32,3,Sigma38,0.37123337,1.5333706,0.011533245,0.16445386,False
2,Sigma32,1,Sigma28,0.264276,1.7490245,0.015357204,0.23461676,False
2,Sigma32,3,Sigma38,0.3441479,1.5259151,0.007143347,0.12225211,False
2,Sigma32,5,Sigma70,0.24343273,1.7501432,0.010044015,0.18742323,False
2,Sigma32,3,Sigma38,0.23184925,1.7321131,0.009076886,0.15781915,False
2,Sigma32,4,Sigma54,0.2678288,1.6327055,0.015167251,0.20953035,False
2,Sigma32,3,Sigma38,0.201041,1.7747843,0.014129781,0.23510349,False
2,Sigma32,2,Sigma32,0.26062682,1.7322159,0.009247002,0.16141617,True
2,Sigma32,1,Sigma28,0.32681334,1.6535051,0.01165377,0.16099584,False
2,Sigma32,3,Sigma38,0.2548638,1.6974573,0.014835699,0.25230968,False
2,Sigma32,1,Sigma28,0.821388,0.725338,0.004467187,0.08160102,False
2,Sigma32,5,Sigma70,0.34028867,1.6099162,0.008577359,0.13630474,False
2,Sigma32,5,Sigma70,0.24879318,1.7254379,0.007803416,0.13880241,False
2,Sigma32,2,Sigma32,0.22121944,1.7262648,0.010143364,0.16933322,True
2,Sigma32,3,Sigma38,0.27828938,1.6724398,0.009705116,0.1657114,False
2,Sigma32,3,Sigma38,0.21909319,1.7578532,0.015058886,0.24420011,False
2,Sigma32,5,Sigma70,0.332256,1.669682,0.011153336,0.19489384,False
2,Sigma32,2,Sigma32,0.26941416,1.7288226,0.007902462,0.13241315,True
2,Sigma32,1,Sigma28,0.25813466,1.7124751,0.012979065,0.2073183,False
2,Sigma32,5,Sigma70,0.25570175,1.6445277,0.011857967,0.18503845,False
2,Sigma32,4,Sigma54,0.3564191,1.5703907,0.019183248,0.24021041,False
2,Sigma32,2,Sigma32,0.19020899,1.7823946,0.012853759,0.20370817,True
2,Sigma32,2,Sigma32,0.20602542,1.7534838,0.009468093,0.16031957,True
2,Sigma32,3,Sigma38,0.3912762,1.5575858,0.008062299,0.13024056,False
2,Sigma32,2,Sigma32,0.2207323,1.7601697,0.00926422,0.17138314,True
2,Sigma32,5,Sigma70,0.25886396,1.7551339,0.011186819,0.1909219,False
2,Sigma32,5,Sigma70,0.30749124,1.6652637,0.009919173,0.17099941,False
2,Sigma32,4,Sigma54,0.43635315,1.5365301,0.017326927,0.24030066,False
2,Sigma32,5,Sigma70,0.26417702,1.6790206,0.010328037,0.18196297,False
2,Sigma32,3,Sigma38,0.24082394,1.6856768,0.009680544,0.15276742,False
2,Sigma32,5,Sigma70,0.22816364,1.7456597,0.012100368,0.1997962,False
2,Sigma32,1,Sigma28,0.30052125,1.6744964,0.013949378,0.2031132,False
3,Sigma38,5,Sigma70,0.32657236,1.5757046,0.01999275,0.25636494,False
3,Sigma38,5,Sigma70,0.27983767,1.7060877,0.011508991,0.19184375,False
3,Sigma38,3,Sigma38,0.34124902,1.5254514,0.0062822383,0.099178314,True
3,Sigma38,5,Sigma70,0.2428567,1.7267442,0.008924299,0.15831959,False
3,Sigma38,5,Sigma70,0.31139296,1.6065354,0.009062209,0.16004097,False
3,Sigma38,3,Sigma38,0.33072108,1.565495,0.00879532,0.13987386,True
3,Sigma38,3,Sigma38,0.31721196,1.5853981,0.0099789305,0.16267681,True
3,Sigma38,5,Sigma70,0.41741917,1.524114,0.008009723,0.14384067,False
3,Sigma38,5,Sigma70,0.22303098,1.751953,0.009716457,0.17375183,False
3,Sigma38,4,Sigma54,0.368686,1.6246344,0.0173864,0.2367208,False
3,Sigma38,4,Sigma54,0.26916772,1.6269226,0.015403823,0.20322359,False
3,Sigma38,1,Sigma28,0.35512173,1.5966527,0.014320768,0.19552553,False
3,Sigma38,5,Sigma70,0.3783553,1.5439082,0.010325539,0.1750865,False
3,Sigma38,3,Sigma38,0.23808683,1.733771,0.010661319,0.17707169,True
3,Sigma38,1,Sigma28,0.6158819,1.1951768,0.012658856,0.15867865,False
3,Sigma38,3,Sigma38,0.2674659,1.7300652,0.010223005,0.17203104,True
3,Sigma38,3,Sigma38,0.42264926,1.5514414,0.010517423,0.16265976,True
3,Sigma38,5,Sigma70,0.38658994,1.3485556,0.010365434,0.13867962,False
3,Sigma38,5,Sigma70,0.32879367,1.5551906,0.0052327123,0.09186363,False
3,Sigma38,1,Sigma28,0.33848378,1.6579795,0.013710738,0.19377029,False
3,Sigma38,5,Sigma70,0.27211764,1.6788253,0.01002279,0.17561555,False
3,Sigma38,5,Sigma70,0.22652645,1.7160656,0.008305851,0.13978553,False
3,Sigma38,3,Sigma38,0.36228523,1.5853646,0.011145634,0.17090261,True
3,Sigma38,3,Sigma38,0.29185188,1.6184638,0.010388791,0.14145088,True
3,Sigma38,1,Sigma28,0.35169372,1.6614465,0.014106601,0.19546592,False
3,Sigma38,5,Sigma70,0.316716,1.6095191,0.0059551597,0.1012665,False
3,Sigma38,3,Sigma38,0.31135252,1.6551635,0.015793355,0.25178778,True
3,Sigma38,5,Sigma70,0.19864506,1.7834445,0.012841414,0.2206012,False
3,Sigma38,5,Sigma70,0.36855462,1.6422063,0.012345298,0.21769893,False
3,Sigma38,5,Sigma70,0.32804698,1.596077,0.009942495,0.16514885,False
3,Sigma38,5,Sigma70,0.29176983,1.6070954,0.008920597,0.14447689,False
3,Sigma38,3,Sigma38,0.31889126,1.5725236,0.011140197,0.17486763,True
3,Sigma38,5,Sigma70,0.42227146,1.454514,0.0075551183,0.13505709,False
3,Sigma38,3,Sigma38,0.36218378,1.6128453,0.012353044,0.20713198,True
3,Sigma38,5,Sigma70,0.30693302,1.7073942,0.0078055733,0.14709067,False
3,Sigma38,3,Sigma38,0.25749692,1.684652,0.009761666,0.15660632,True
3,Sigma38,5,Sigma70,0.3064886,1.6027424,0.007714018,0.121657014,False
3,Sigma38,5,Sigma70,0.3345777,1.5743165,0.009862169,0.1417166,False
4,Sigma54,5,Sigma70,0.25214303,1.7251303,0.011288416,0.17908084,False
4,Sigma54,1,Sigma28,0.20733695,1.7518904,0.01253589,0.20684433,False
4,Sigma54,5,Sigma70,0.239261,1.6464559,0.009738293,0.14267278,False
4,Sigma54,2,Sigma32,0.26329687,1.7134229,0.010896734,0.17707705,False
4,Sigma54,1,Sigma28,0.34204572,1.6593212,0.012992633,0.1853038,False
4,Sigma54,5,Sigma70,0.28126496,1.6882896,0.0067896578,0.12983108,False
4,Sigma54,4,Sigma54,0.33524722,1.6057726,0.016710417,0.22237444,True
4,Sigma54,5,Sigma70,0.34845114,1.6034511,0.008443731,0.16730344,False
4,Sigma54,3,Sigma38,0.2771811,1.6914369,0.015316998,0.23091769,False
4,Sigma54,3,Sigma38,0.3518952,1.5818703,0.009532126,0.15822947,False
4,Sigma54,5,Sigma70,0.27614963,1.7121408,0.009747046,0.16161406,False
4,Sigma54,4,Sigma54,0.35487795,1.6528674,0.0133367395,0.19740963,True
4,Sigma54,1,Sigma28,0.6390673,1.2049357,0.010288454,0.15075171,False
4,Sigma54,4,Sigma54,0.4535611,1.472568,0.015876602,0.20618737,True
4,Sigma54,4,Sigma54,0.37459186,1.5524056,0.019164616,0.24443054,True
4,Sigma54,4,Sigma54,0.268445,1.6629012,0.017846668,0.26020694,True
4,Sigma54,5,Sigma70,0.28893805,1.6848958,0.008009111,0.13717306,False
4,Sigma54,4,Sigma54,0.6090696,1.2470152,0.013392248,0.17041075,True
4,Sigma54,4,Sigma54,0.5336628,1.4034197,0.019422336,0.2520138,True
4,Sigma54,4,Sigma54,0.3861575,1.585124,0.021951953,0.2834655,True
5,Sigma70,5,Sigma70,0.3048336,1.5690476,0.008467677,0.13699102,True
5,Sigma70,3,Sigma38,0.291629,1.6531179,0.009096547,0.16120839,False
5,Sigma70,3,Sigma38,0.3229891,1.590701,0.010775763,0.16440284,False
5,Sigma70,5,Sigma70,0.26866663,1.7225931,0.009604677,0.1712457,True
5,Sigma70,5,Sigma70,0.3319498,1.6170702,0.00719908,0.12242246,True
5,Sigma70,5,Sigma70,0.28346604,1.6846693,0.012895309,0.20328152,True
5,Sigma70,5,Sigma70,0.25896838,1.6702433,0.015039104,0.22516847,True
5,Sigma70,5,Sigma70,0.4064698,1.518995,0.009090021,0.1489718,True
5,Sigma70,4,Sigma54,0.24704354,1.7045174,0.018110048,0.275537,False
5,Sigma70,3,Sigma38,0.2653047,1.6761013,0.013690769,0.20709038,False
5,Sigma70,5,Sigma70,0.3730913,1.5027686,0.011137698,0.15045285,True
5,Sigma70,3,Sigma38,0.27006486,1.7340796,0.0080950735,0.14532578,False
5,Sigma70,5,Sigma70,0.2921671,1.7007879,0.008538681,0.16329265,True
5,Sigma70,5,Sigma70,0.26902267,1.7498108,0.010589664,0.18682182,True
5,Sigma70,5,Sigma70,0.3148485,1.6833372,0.009112047,0.16879296,True
5,Sigma70,5,Sigma70,0.27574888,1.6606467,0.007947745,0.1382531,True
5,Sigma70,5,Sigma70,0.20831956,1.7705412,0.010790146,0.19484973,True
5,Sigma70,5,Sigma70,0.23504047,1.7585205,0.007925519,0.15356433,True
5,Sigma70,2,Sigma32,0.19559374,1.7818751,0.013890003,0.22099996,False
5,Sigma70,1,Sigma28,0.2392548,1.7604691,0.016299378,0.24438167,False
5,Sigma70,3,Sigma38,0.335466,1.5383414,0.011852056,0.17490876,False
5,Sigma70,4,Sigma54,0.29524392,1.7058512,0.015065082,0.21944618,False
5,Sigma70,3,Sigma38,0.32726768,1.6007326,0.011029881,0.17197716,False
5,Sigma70,5,Sigma70,0.34602693,1.5619569,0.0100789135,0.1494993,True
5,Sigma70,5,Sigma70,0.38022166,1.5736581,0.009595269,0.16112149,True
5,Sigma70,3,Sigma38,0.3347331,1.5516671,0.012309592,0.17249787,False
5,Sigma70,3,Sigma38,0.2990386,1.6595767,0.009787462,0.15457356,False
5,Sigma70,3,Sigma38,0.35331997,1.545532,0.01114754,0.1634326,False
5,Sigma70,2,Sigma32,0.2895404,1.7363406,0.009168669,0.1574043,False
5,Sigma70,3,Sigma38,0.3031985,1.6671634,0.010784713,0.17289531,False
5,Sigma70,3,Sigma38,0.22945283,1.722102,0.013424934,0.21306837,False
5,Sigma70,5,Sigma70,0.34994018,1.4909039,0.011015934,0.17010772,True
5,Sigma70,1,Sigma28,0.24044237,1.7299755,0.01632888,0.24226522,False
5,Sigma70,2,Sigma32,0.21871465,1.7671652,0.006476384,0.12512708,False
5,Sigma70,3,Sigma38,0.33269987,1.598041,0.01153165,0.17166853,False
5,Sigma70,3,Sigma38,0.26788613,1.6730835,0.010106017,0.17497599,False
5,Sigma70,5,Sigma70,0.36629802,1.4348404,0.007974822,0.12681353,True
5,Sigma70,5,Sigma70,0.40105897,1.5704685,0.0074170646,0.13356984,True
5,Sigma70,3,Sigma38,0.30525318,1.6333405,0.00898175,0.147856,False
5,Sigma70,5,Sigma70,0.29601604,1.6327128,0.01255555,0.18783784,True
5,Sigma70,5,Sigma70,0.26590526,1.7268887,0.010441895,0.18232036,True
5,Sigma70,5,Sigma70,0.28283522,1.6667205,0.009378253,0.17015803,True
5,Sigma70,5,Sigma70,0.4116177,1.4898013,0.011570827,0.1660384,True
5,Sigma70,5,Sigma70,0.25844938,1.624799,0.014036807,0.20301056,True
5,Sigma70,3,Sigma38,0.32771927,1.479606,0.010794724,0.14688659,False
5,Sigma70,5,Sigma70,0.3589159,1.5850846,0.0077557447,0.13637745,True
5,Sigma70,5,Sigma70,0.36856383,1.4672546,0.008493796,0.1498313,True
5,Sigma70,5,Sigma70,0.31070325,1.6476004,0.012127,0.19787931,True
5,Sigma70,5,Sigma70,0.27120632,1.6499671,0.0068649394,0.116790056,True
5,Sigma70,5,Sigma70,0.32472116,1.590475,0.010238816,0.16032863,True
5,Sigma70,5,Sigma70,0.293665,1.6280363,0.010345917,0.16191268,True
5,Sigma70,5,Sigma70,0.25097746,1.7099235,0.012237047,0.21928215,True
5,Sigma70,1,Sigma28,0.3557033,1.6327233,0.011685435,0.1671989,False
5,Sigma70,1,Sigma28,0.32763222,1.614212,0.013230153,0.19208336,False
5,Sigma70,5,Sigma70,0.23837633,1.6881323,0.0116753625,0.18906176,True
5,Sigma70,5,Sigma70,0.32979915,1.5703139,0.0086369,0.13280761,True
5,Sigma70,2,Sigma32,0.24590145,1.7609286,0.011977408,0.2005018,False
5,Sigma70,5,Sigma70,0.28180277,1.6791401,0.0124633005,0.21575224,True
5,Sigma70,2,Sigma32,0.23272781,1.7566288,0.00936193,0.1637057,False
5,Sigma70,3,Sigma38,0.26014104,1.7493113,0.014163453,0.23176181,False
5,Sigma70,1,Sigma28,0.22557071,1.744533,0.009949551,0.17444694,False
5,Sigma70,1,Sigma28,0.26131424,1.6157582,0.010742049,0.14940047,False
5,Sigma70,3,Sigma38,0.2735342,1.6526768,0.008077525,0.14528465,False
5,Sigma70,3,Sigma38,0.297382,1.607361,0.009327265,0.15315056,False
5,Sigma70,5,Sigma70,0.34774968,1.5413706,0.0077784187,0.12741339,True
5,Sigma70,3,Sigma38,0.23699817,1.6667286,0.010443953,0.16214287,False
5,Sigma70,5,Sigma70,0.35807577,1.5380809,0.012784795,0.17720234,True
5,Sigma70,5,Sigma70,0.36772722,1.5756453,0.0083684595,0.15073979,True
5,Sigma70,5,Sigma70,0.3807064,1.3976334,0.008432997,0.1224246,True
5,Sigma70,5,Sigma70,0.3512526,1.518024,0.010571215,0.15696692,True
5,Sigma70,5,Sigma70,0.26444185,1.6482815,0.009946345,0.15992522,True
5,Sigma70,2,Sigma32,0.25526154,1.6958259,0.009656765,0.16794491,False
5,Sigma70,5,Sigma70,0.26823893,1.6825389,0.01133576,0.16820788,True
5,Sigma70,5,Sigma70,0.23364867,1.6838949,0.008402974,0.14147973,True
5,Sigma70,4,Sigma54,0.26467466,1.6211197,0.0117061,0.1693455,False
5,Sigma70,5,Sigma70,0.3639623,1.5923259,0.009542074,0.15499723,True
5,Sigma70,5,Sigma70,0.2865496,1.699578,0.008789834,0.15593028,True
5,Sigma70,2,Sigma32,0.27260533,1.6883574,0.007899275,0.14316154,False
5,Sigma70,1,Sigma28,0.25892863,1.7489607,0.013150458,0.2123437,False
5,Sigma70,5,Sigma70,0.35743198,1.5863756,0.00860314,0.13955653,True
5,Sigma70,5,Sigma70,0.26656953,1.6747549,0.014775022,0.22990894,True
5,Sigma70,5,Sigma70,0.28412396,1.6478746,0.01027771,0.17386925,True
5,Sigma70,5,Sigma70,0.30011615,1.5830681,0.011345387,0.17362404,True
5,Sigma70,3,Sigma38,0.34066832,1.6129768,0.011238545,0.17881596,False
5,Sigma70,5,Sigma70,0.33658707,1.6184168,0.007772707,0.13659894,True
5,Sigma70,1,Sigma28,0.27582294,1.7072358,0.010058446,0.15703082,False
5,Sigma70,1,Sigma28,0.34564862,1.6292361,0.014024113,0.18434787,False
5,Sigma70,5,Sigma70,0.36901808,1.5928934,0.008752927,0.15277207,True
