true_label,before_pred,before_confidence,after_pred,after_confidence,before_proba_class_0,before_proba_class_1,after_proba_class_0,after_proba_class_1
0,0,0.8558074235916138,0,0.8599792122840881,0.8558074235916138,0.14419260621070862,0.8599792122840881,0.14002081751823425
0,0,0.9166602492332458,0,0.9201133251190186,0.9166602492332458,0.08333973586559296,0.9201133251190186,0.07988667488098145
0,0,0.9243510961532593,0,0.9276465177536011,0.9243510961532593,0.07564890384674072,0.9276465177536011,0.0723535344004631
0,0,0.8842899799346924,0,0.8882290124893188,0.8842899799346924,0.11571002006530762,0.8882290124893188,0.11177100241184235
0,0,0.8979196548461914,0,0.9016862511634827,0.8979196548461914,0.1020803153514862,0.9016862511634827,0.09831376373767853
0,0,0.8062993884086609,0,0.8105435967445374,0.8062993884086609,0.1937006115913391,0.8105435967445374,0.18945643305778503
0,0,0.8597351908683777,0,0.8638842701911926,0.8597351908683777,0.1402648240327835,0.8638842701911926,0.13611581921577454
0,0,0.778359055519104,0,0.7824951410293579,0.778359055519104,0.22164097428321838,0.7824951410293579,0.21750476956367493
0,0,0.9516314268112183,0,0.954199492931366,0.9516314268112183,0.048368632793426514,0.954199492931366,0.04580053314566612
0,0,0.819728672504425,0,0.8239893317222595,0.819728672504425,0.18027135729789734,0.8239893317222595,0.17601066827774048
0,0,0.6824986338615417,0,0.685676634311676,0.6824986338615417,0.31750133633613586,0.685676634311676,0.3143232762813568
0,0,0.9644204378128052,0,0.9665332436561584,0.9644204378128052,0.035579610615968704,0.9665332436561584,0.03346676751971245
0,0,0.948279857635498,0,0.9509536027908325,0.948279857635498,0.05172012373805046,0.9509536027908325,0.049046408385038376
0,0,0.9763470888137817,0,0.977942943572998,0.9763470888137817,0.02365298569202423,0.977942943572998,0.02205706015229225
0,0,0.7568843364715576,0,0.7608774304389954,0.7568843364715576,0.24311572313308716,0.7608774304389954,0.23912256956100464
0,0,0.800869882106781,0,0.8051006197929382,0.800869882106781,0.19913014769554138,0.8051006197929382,0.19489943981170654
0,0,0.7235596776008606,0,0.7272425889968872,0.7235596776008606,0.2764403522014618,0.7272425889968872,0.2727574110031128
0,0,0.747573733329773,0,0.7514904141426086,0.747573733329773,0.25242623686790466,0.7514904141426086,0.24850963056087494
0,0,0.5170140266418457,0,0.5173407196998596,0.5170140266418457,0.4829860031604767,0.5173407196998596,0.48265933990478516
0,0,0.5762902498245239,0,0.5777327418327332,0.5762902498245239,0.4237097501754761,0.5777327418327332,0.42226728796958923
0,1,0.8430998921394348,1,0.8473268747329712,0.15690010786056519,0.8430998921394348,0.15267314016819,0.8473268747329712
0,0,0.7312617301940918,0,0.7350249886512756,0.7312617301940918,0.268738329410553,0.7350249886512756,0.2649749517440796
0,0,0.9565508961677551,0,0.9589541554450989,0.9565508961677551,0.043449100106954575,0.9589541554450989,0.041045788675546646
0,1,0.6057282090187073,1,0.607697069644928,0.3942717909812927,0.6057282090187073,0.392302930355072,0.607697069644928
0,0,0.8234952688217163,0,0.8277560472488403,0.8234952688217163,0.17650474607944489,0.8277560472488403,0.17224398255348206
0,0,0.8388173580169678,0,0.843056857585907,0.8388173580169678,0.16118262708187103,0.843056857585907,0.15694314241409302
0,0,0.5977117419242859,0,0.5995397567749023,0.5977117419242859,0.4022883176803589,0.5995397567749023,0.40046021342277527
0,0,0.8891147375106812,0,0.8929975032806396,0.8891147375106812,0.11088530719280243,0.8929975032806396,0.10700242966413498
0,0,0.9333615303039551,0,0.9364477396011353,0.9333615303039551,0.06663846969604492,0.9364477396011353,0.06355223804712296
0,0,0.966315746307373,0,0.9683531522750854,0.966315746307373,0.033684246242046356,0.9683531522750854,0.031646858900785446
0,0,0.540903627872467,0,0.5416859984397888,0.540903627872467,0.45909640192985535,0.5416859984397888,0.4583139717578888
0,0,0.8175560832023621,0,0.8218158483505249,0.8175560832023621,0.18244387209415436,0.8218158483505249,0.1781841665506363
0,0,0.7403343915939331,0,0.7441859245300293,0.7403343915939331,0.2596656382083893,0.7441859245300293,0.2558141052722931
0,1,0.662185788154602,1,0.6650727987289429,0.33781424164772034,0.662185788154602,0.33492717146873474,0.6650727987289429
0,0,0.7310937643051147,0,0.7348553538322449,0.7310937643051147,0.26890626549720764,0.7348553538322449,0.2651446759700775
0,1,0.6132871508598328,1,0.6153866648674011,0.38671278953552246,0.6132871508598328,0.3846133053302765,0.6153866648674011
0,0,0.9588801860809326,0,0.9612011313438416,0.9588801860809326,0.04111986234784126,0.9612011313438416,0.038798920810222626
0,0,0.8201297521591187,0,0.8243905901908875,0.8201297521591187,0.17987018823623657,0.8243905901908875,0.17560940980911255
0,0,0.9356818795204163,0,0.9387096762657166,0.9356818795204163,0.06431812047958374,0.9387096762657166,0.06129034608602524
0,0,0.6728290915489197,0,0.6758716702461243,0.6728290915489197,0.32717087864875793,0.6758716702461243,0.32412832975387573
0,0,0.9502134919166565,0,0.9528269171714783,0.9502134919166565,0.04978648200631142,0.9528269171714783,0.047173064202070236
0,0,0.8772972822189331,0,0.8813086152076721,0.8772972822189331,0.1227026954293251,0.8813086152076721,0.11869139224290848
0,0,0.8341588377952576,0,0.8384085893630981,0.8341588377952576,0.16584119200706482,0.8384085893630981,0.16159141063690186
0,0,0.9207879900932312,0,0.9241586923599243,0.9207879900932312,0.0792119950056076,0.9241586923599243,0.07584128528833389
0,0,0.7573621273040771,0,0.7613590359687805,0.7573621273040771,0.24263782799243927,0.7613590359687805,0.23864102363586426
0,0,0.8200486898422241,0,0.8243095278739929,0.8200486898422241,0.17995129525661469,0.8243095278739929,0.17569053173065186
0,0,0.6757841110229492,0,0.6788686513900757,0.6757841110229492,0.32421594858169556,0.6788686513900757,0.3211313784122467
0,0,0.9554342031478882,0,0.9578759074211121,0.9554342031478882,0.04456586763262749,0.9578759074211121,0.04212408885359764
0,0,0.7542617321014404,0,0.7582342028617859,0.7542617321014404,0.245738223195076,0.7582342028617859,0.2417658120393753
0,0,0.6805719137191772,0,0.6837233901023865,0.6805719137191772,0.31942808628082275,0.6837233901023865,0.31627658009529114
0,0,0.8319734930992126,0,0.8362269401550293,0.8319734930992126,0.16802650690078735,0.8362269401550293,0.1637730598449707
0,1,0.5847514271736145,1,0.586347758769989,0.4152485430240631,0.5847514271736145,0.413652241230011,0.586347758769989
0,0,0.5557914972305298,0,0.5568543672561646,0.5557914972305298,0.4442085325717926,0.5568543672561646,0.44314563274383545
0,0,0.7766101956367493,0,0.7807366251945496,0.7766101956367493,0.22338974475860596,0.7807366251945496,0.21926340460777283
0,0,0.9647142291069031,0,0.9668154120445251,0.9647142291069031,0.03528580069541931,0.9668154120445251,0.033184509724378586
0,1,0.8523597717285156,1,0.8565493226051331,0.1476401537656784,0.8523597717285156,0.14345066249370575,0.8565493226051331
0,0,0.9265375733375549,0,0.9297845959663391,0.9265375733375549,0.07346245646476746,0.9297845959663391,0.07021531462669373
0,0,0.5876336097717285,0,0.5892819166183472,0.5876336097717285,0.4123663604259491,0.5892819166183472,0.4107181429862976
0,0,0.8471408486366272,0,0.8513532280921936,0.8471408486366272,0.1528591811656952,0.8513532280921936,0.148646742105484
0,0,0.5480557680130005,0,0.5489733219146729,0.5480557680130005,0.4519442915916443,0.5489733219146729,0.45102667808532715
0,0,0.8787521719932556,0,0.8827492594718933,0.8787521719932556,0.12124784290790558,0.8827492594718933,0.1172507256269455
0,1,0.5792099237442017,1,0.5807056427001953,0.4207901060581207,0.5792099237442017,0.4192942976951599,0.5807056427001953
0,1,0.684498131275177,1,0.6877034306526184,0.315501868724823,0.684498131275177,0.3122965395450592,0.6877034306526184
0,0,0.5593686699867249,0,0.5604984164237976,0.5593686699867249,0.44063130021095276,0.5604984164237976,0.43950155377388
0,0,0.8804104328155518,0,0.8843908309936523,0.8804104328155518,0.11958955973386765,0.8843908309936523,0.11560915410518646
0,0,0.9325372576713562,0,0.9356437921524048,0.9325372576713562,0.06746277213096619,0.9356437921524048,0.0643562376499176
0,0,0.8428286910057068,0,0.84705650806427,0.8428286910057068,0.1571713536977768,0.84705650806427,0.1529434770345688
0,0,0.9531135559082031,0,0.955633282661438,0.9531135559082031,0.0468863919377327,0.955633282661438,0.04436669126152992
0,0,0.8343567848205566,0,0.8386061191558838,0.8343567848205566,0.16564325988292694,0.8386061191558838,0.16139386594295502
0,0,0.5971379280090332,0,0.5989558696746826,0.5971379280090332,0.4028620719909668,0.5989558696746826,0.40104416012763977
0,0,0.9140065908432007,0,0.9175098538398743,0.9140065908432007,0.08599347621202469,0.9175098538398743,0.08249013125896454
0,0,0.8461841940879822,0,0.8504003286361694,0.8461841940879822,0.15381579101085663,0.8504003286361694,0.14959967136383057
0,0,0.728243350982666,0,0.731975793838501,0.728243350982666,0.271756649017334,0.731975793838501,0.2680242657661438
0,0,0.9271771907806396,0,0.9304099678993225,0.9271771907806396,0.07282274961471558,0.9304099678993225,0.0695900246500969
0,0,0.9018844962120056,0,0.9055924415588379,0.9018844962120056,0.09811552613973618,0.9055924415588379,0.09440753608942032
0,0,0.9544055461883545,0,0.9568821787834167,0.9544055461883545,0.045594461262226105,0.9568821787834167,0.04311780259013176
0,1,0.6324378848075867,1,0.6348586082458496,0.3675621449947357,0.6324378848075867,0.3651413321495056,0.6348586082458496
0,0,0.7743858695030212,0,0.7784993052482605,0.7743858695030212,0.22561407089233398,0.7784993052482605,0.2215006947517395
0,0,0.9538227915763855,0,0.9563189744949341,0.9538227915763855,0.04617719724774361,0.9563189744949341,0.04368101805448532
0,0,0.8875311613082886,0,0.89143306016922,0.8875311613082886,0.11246883124113083,0.89143306016922,0.10856692492961884
0,0,0.9306753873825073,0,0.9338268637657166,0.9306753873825073,0.06932459771633148,0.9338268637657166,0.06617309898138046
0,0,0.7234328389167786,0,0.7271144390106201,0.7234328389167786,0.2765671908855438,0.7271144390106201,0.27288559079170227
0,0,0.933559775352478,0,0.9366411566734314,0.933559775352478,0.0664401426911354,0.9366411566734314,0.0633588433265686
0,1,0.7532994747161865,1,0.7572641372680664,0.24670054018497467,0.7532994747161865,0.2427358478307724,0.7572641372680664
0,1,0.797152042388916,1,0.8013713359832764,0.20284798741340637,0.797152042388916,0.19862867891788483,0.8013713359832764
0,0,0.8870753645896912,0,0.8909825682640076,0.8870753645896912,0.11292465031147003,0.8909825682640076,0.10901739448308945
0,0,0.8261610269546509,0,0.8304206728935242,0.8261610269546509,0.17383892834186554,0.8304206728935242,0.16957932710647583
0,1,0.5575135946273804,1,0.5586087107658386,0.442486435174942,0.5575135946273804,0.44139131903648376,0.5586087107658386
0,0,0.5271881222724915,0,0.5277095437049866,0.5271881222724915,0.47281184792518616,0.5277095437049866,0.4722904562950134
0,1,0.7731819152832031,1,0.7772880792617798,0.2268180549144745,0.7731819152832031,0.22271189093589783,0.7772880792617798
0,0,0.7424029111862183,0,0.7462734580039978,0.7424029111862183,0.2575971186161041,0.7462734580039978,0.25372645258903503
0,0,0.7690525054931641,0,0.7731326222419739,0.7690525054931641,0.23094752430915833,0.7731326222419739,0.22686737775802612
0,0,0.8166975975036621,0,0.8209567070007324,0.8166975975036621,0.18330241739749908,0.8209567070007324,0.1790432631969452
0,0,0.8075060844421387,0,0.8117527961730957,0.8075060844421387,0.19249391555786133,0.8117527961730957,0.18824724853038788
0,0,0.7003427743911743,0,0.7037550806999207,0.7003427743911743,0.2996571362018585,0.7037550806999207,0.29624488949775696
0,0,0.795427143573761,0,0.7996405959129333,0.795427143573761,0.2045728862285614,0.7996405959129333,0.20035943388938904
0,0,0.6414535641670227,0,0.6440201997756958,0.6414535641670227,0.3585464060306549,0.6440201997756958,0.3559797406196594
0,0,0.8196409344673157,0,0.8239016532897949,0.8196409344673157,0.18035906553268433,0.8239016532897949,0.17609839141368866
0,1,0.5819290280342102,1,0.5834742188453674,0.418070912361145,0.5819290280342102,0.4165257513523102,0.5834742188453674
0,0,0.8771651387214661,0,0.8811776638031006,0.8771651387214661,0.12283489853143692,0.8811776638031006,0.11882232874631882
0,0,0.864673376083374,0,0.8687897324562073,0.864673376083374,0.13532662391662598,0.8687897324562073,0.1312103122472763
0,1,0.7793218493461609,1,0.7834632992744446,0.22067812085151672,0.7793218493461609,0.2165367156267166,0.7834632992744446
0,0,0.718296468257904,0,0.7219216227531433,0.718296468257904,0.2817035913467407,0.7219216227531433,0.2780783176422119
0,0,0.688524067401886,0,0.6917835474014282,0.688524067401886,0.3114759624004364,0.6917835474014282,0.3082164525985718
0,0,0.89503413438797,0,0.8988407850265503,0.89503413438797,0.10496591776609421,0.8988407850265503,0.10115918517112732
0,0,0.753352165222168,0,0.7573171854019165,0.753352165222168,0.2466478794813156,0.7573171854019165,0.24268276989459991
0,1,0.9261926412582397,1,0.9294474720954895,0.07380738109350204,0.9261926412582397,0.0705525279045105,0.9294474720954895
0,0,0.8707267045974731,0,0.8747966885566711,0.8707267045974731,0.12927326560020447,0.8747966885566711,0.12520335614681244
0,0,0.6353843808174133,0,0.6378533244132996,0.6353843808174133,0.3646155893802643,0.6378533244132996,0.3621467351913452
0,0,0.6356860399246216,0,0.6381597518920898,0.6356860399246216,0.3643140494823456,0.6381597518920898,0.36184024810791016
0,0,0.609269917011261,0,0.6113002300262451,0.609269917011261,0.390730082988739,0.6113002300262451,0.3886997401714325
0,0,0.9320921897888184,0,0.9352095723152161,0.9320921897888184,0.06790784746408463,0.9352095723152161,0.06479046493768692
0,0,0.8990594148635864,0,0.9028095006942749,0.8990594148635864,0.10094059258699417,0.9028095006942749,0.09719046950340271
0,0,0.9546830654144287,0,0.957150399684906,0.9546830654144287,0.045316919684410095,0.957150399684906,0.04284962639212608
0,0,0.944041907787323,0,0.9468419551849365,0.944041907787323,0.055958159267902374,0.9468419551849365,0.05315806716680527
0,0,0.8057719469070435,0,0.8100150227546692,0.8057719469070435,0.19422808289527893,0.8100150227546692,0.1899850219488144
0,1,0.9657386541366577,1,0.9677992463111877,0.03426135331392288,0.9657386541366577,0.03220074251294136,0.9677992463111877
0,0,0.7090601325035095,0,0.7125787734985352,0.7090601325035095,0.2909398674964905,0.7125787734985352,0.28742116689682007
0,0,0.8167479038238525,0,0.8210070729255676,0.8167479038238525,0.18325205147266388,0.8210070729255676,0.1789928674697876
0,0,0.7436971664428711,0,0.7475795149803162,0.7436971664428711,0.2563028335571289,0.7475795149803162,0.25242042541503906
0,0,0.9157541990280151,0,0.9192246794700623,0.9157541990280151,0.08424580097198486,0.9192246794700623,0.08077534288167953
0,0,0.9056605100631714,0,0.9093089699745178,0.9056605100631714,0.09433950483798981,0.9093089699745178,0.09069102257490158
0,0,0.582944929599762,0,0.5845085382461548,0.582944929599762,0.41705504059791565,0.5845085382461548,0.41549140214920044
0,1,0.6610026359558105,1,0.6638720035552979,0.33899736404418945,0.6610026359558105,0.33612799644470215,0.6638720035552979
0,1,0.53751140832901,1,0.5382294058799744,0.46248868107795715,0.53751140832901,0.46177059412002563,0.5382294058799744
0,0,0.9215061664581299,0,0.9248620867729187,0.9215061664581299,0.07849381864070892,0.9248620867729187,0.07513800263404846
0,0,0.8424442410469055,0,0.846673309803009,0.8424442410469055,0.15755578875541687,0.846673309803009,0.15332669019699097
0,0,0.6110860705375671,0,0.6131476759910583,0.6110860705375671,0.38891398906707764,0.6131476759910583,0.38685229420661926
0,1,0.7093398571014404,1,0.7128618955612183,0.29066014289855957,0.7093398571014404,0.2871381640434265,0.7128618955612183
0,1,0.514420747756958,1,0.5146977305412292,0.485579252243042,0.514420747756958,0.4853023290634155,0.5146977305412292
0,0,0.9422097206115723,0,0.9450620412826538,0.9422097206115723,0.05779031664133072,0.9450620412826538,0.05493795871734619
0,0,0.9303484559059143,0,0.9335077404975891,0.9303484559059143,0.06965147703886032,0.9335077404975891,0.0664922222495079
0,0,0.8782187104225159,0,0.8822211027145386,0.8782187104225159,0.12178128957748413,0.8822211027145386,0.11777893453836441
0,0,0.8719847202301025,0,0.8760440349578857,0.8719847202301025,0.12801529467105865,0.8760440349578857,0.12395592033863068
0,0,0.9492931962013245,0,0.9519355297088623,0.9492931962013245,0.050706762820482254,0.9519355297088623,0.04806443676352501
0,0,0.6385409832000732,0,0.6410609483718872,0.6385409832000732,0.36145901679992676,0.6410609483718872,0.35893911123275757
0,0,0.6559016108512878,0,0.6586938500404358,0.6559016108512878,0.34409838914871216,0.6586938500404358,0.3413061201572418
0,0,0.9156888127326965,0,0.9191604852676392,0.9156888127326965,0.08431115746498108,0.9191604852676392,0.08083944767713547
0,1,0.6408615708351135,1,0.6434187293052673,0.35913845896720886,0.6408615708351135,0.35658127069473267,0.6434187293052673
0,0,0.8711332082748413,0,0.8751997947692871,0.8711332082748413,0.1288667470216751,0.8751997947692871,0.1248001903295517
0,0,0.9116140007972717,0,0.9151608943939209,0.9116140007972717,0.08838600665330887,0.9151608943939209,0.08483908325433731
0,0,0.8760392069816589,0,0.8800624012947083,0.8760392069816589,0.12396077066659927,0.8800624012947083,0.11993756890296936
0,0,0.9512785077095032,0,0.9538580179214478,0.9512785077095032,0.04872148111462593,0.9538580179214478,0.04614201560616493
0,1,0.7531492114067078,1,0.7571126222610474,0.24685081839561462,0.7531492114067078,0.24288737773895264,0.7571126222610474
0,0,0.6927868723869324,0,0.6961026191711426,0.6927868723869324,0.30721306800842285,0.6961026191711426,0.3038973808288574
0,0,0.770271360874176,0,0.7743593454360962,0.770271360874176,0.22972862422466278,0.7743593454360962,0.22564060986042023
0,0,0.9409509897232056,0,0.9438384771347046,0.9409509897232056,0.059048984199762344,0.9438384771347046,0.05616149306297302
0,1,0.5094612240791321,1,0.509643018245697,0.4905387759208679,0.5094612240791321,0.49035704135894775,0.509643018245697
0,0,0.9484621286392212,0,0.9511303305625916,0.9484621286392212,0.05153782293200493,0.9511303305625916,0.048869725316762924
0,0,0.8873315453529358,0,0.8912357687950134,0.8873315453529358,0.11266844719648361,0.8912357687950134,0.10876418650150299
0,0,0.8631298542022705,0,0.8672568798065186,0.8631298542022705,0.1368701457977295,0.8672568798065186,0.13274313509464264
0,0,0.8148274421691895,0,0.8190850019454956,0.8148274421691895,0.18517252802848816,0.8190850019454956,0.1809149980545044
0,0,0.9739280939102173,0,0.9756375551223755,0.9739280939102173,0.026071982458233833,0.9756375551223755,0.024362465366721153
0,1,0.5824501514434814,1,0.584004819393158,0.41754981875419617,0.5824501514434814,0.41599521040916443,0.584004819393158
0,0,0.7936611771583557,0,0.7978681921958923,0.7936611771583557,0.20633888244628906,0.7978681921958923,0.20213180780410767
0,0,0.7630640864372253,0,0.767103374004364,0.7630640864372253,0.23693586885929108,0.767103374004364,0.23289671540260315
0,0,0.6092129349708557,0,0.6112422347068787,0.6092129349708557,0.3907870650291443,0.6112422347068787,0.38875773549079895
0,0,0.6569420099258423,0,0.6597501039505005,0.6569420099258423,0.3430579602718353,0.6597501039505005,0.34024983644485474
0,0,0.8954376578330994,0,0.8992389440536499,0.8954376578330994,0.10456231981515884,0.8992389440536499,0.10076111555099487
0,0,0.7441019415855408,0,0.7479880452156067,0.7441019415855408,0.25589799880981445,0.7479880452156067,0.2520119845867157
0,0,0.9257344007492065,0,0.9289993643760681,0.9257344007492065,0.07426564395427704,0.9289993643760681,0.0710005983710289
0,1,0.5318905711174011,1,0.5325016379356384,0.46810948848724365,0.5318905711174011,0.4674983620643616,0.5325016379356384
0,0,0.6325055956840515,0,0.63492751121521,0.6325055956840515,0.3674944043159485,0.63492751121521,0.36507248878479004
0,0,0.947329044342041,0,0.9500316977500916,0.947329044342041,0.05267101526260376,0.9500316977500916,0.04996825382113457
0,0,0.5277432203292847,0,0.5282752513885498,0.5277432203292847,0.47225677967071533,0.5282752513885498,0.47172483801841736
0,1,0.8292953968048096,1,0.8335523009300232,0.17070457339286804,0.8292953968048096,0.16644763946533203,0.8335523009300232
0,0,0.8387683033943176,0,0.8430079221725464,0.8387683033943176,0.16123172640800476,0.8430079221725464,0.1569920927286148
0,0,0.900097668170929,0,0.9038325548171997,0.900097668170929,0.09990231692790985,0.9038325548171997,0.09616745263338089
0,0,0.8155590295791626,0,0.8198172450065613,0.8155590295791626,0.1844409704208374,0.8198172450065613,0.18018275499343872
0,0,0.7319335341453552,0,0.7357036471366882,0.7319335341453552,0.2680664658546448,0.7357036471366882,0.2642963230609894
0,0,0.8203777074813843,0,0.8246386051177979,0.8203777074813843,0.17962226271629333,0.8246386051177979,0.17536140978336334
0,0,0.8423254489898682,0,0.8465548753738403,0.8423254489898682,0.15767456591129303,0.8465548753738403,0.15344510972499847
0,0,0.9133531451225281,0,0.9168686270713806,0.9133531451225281,0.08664680272340775,0.9168686270713806,0.08313138782978058
0,0,0.7518309354782104,0,0.7557836174964905,0.7518309354782104,0.24816901981830597,0.7557836174964905,0.24421636760234833
0,0,0.7357972860336304,0,0.7396056056022644,0.7357972860336304,0.26420271396636963,0.7396056056022644,0.2603943943977356
0,0,0.8100252747535706,0,0.8142765760421753,0.8100252747535706,0.18997469544410706,0.8142765760421753,0.1857234537601471
0,0,0.7522291541099548,0,0.7561850547790527,0.7522291541099548,0.24777087569236755,0.7561850547790527,0.24381496012210846
0,0,0.6592084765434265,0,0.6620509028434753,0.6592084765434265,0.3407914936542511,0.6620509028434753,0.33794909715652466
0,0,0.7804091572761536,0,0.7845563888549805,0.7804091572761536,0.21959082782268524,0.7845563888549805,0.21544362604618073
0,0,0.8607454299926758,0,0.864888072013855,0.8607454299926758,0.1392545998096466,0.864888072013855,0.13511192798614502
0,0,0.7786435484886169,0,0.7827812433242798,0.7786435484886169,0.22135645151138306,0.7827812433242798,0.21721874177455902
0,0,0.7560292482376099,0,0.7600157260894775,0.7560292482376099,0.24397076666355133,0.7600157260894775,0.23998431861400604
0,0,0.7739462852478027,0,0.7780570387840271,0.7739462852478027,0.22605372965335846,0.7780570387840271,0.2219429612159729
0,0,0.8517814874649048,0,0.8559737801551819,0.8517814874649048,0.1482185572385788,0.8559737801551819,0.1440262645483017
0,1,0.7196133732795715,1,0.7232532501220703,0.28038662672042847,0.7196133732795715,0.2767467498779297,0.7232532501220703
0,0,0.907652735710144,0,0.9112682342529297,0.907652735710144,0.09234730899333954,0.9112682342529297,0.08873172104358673
0,0,0.8827688097953796,0,0.8867245316505432,0.8827688097953796,0.11723113059997559,0.8867245316505432,0.11327551305294037
0,1,0.8784822821617126,1,0.8824820518493652,0.12151766568422318,0.8784822821617126,0.11751789599657059,0.8824820518493652
0,0,0.86472088098526,0,0.8688368797302246,0.86472088098526,0.13527913391590118,0.8688368797302246,0.13116313517093658
0,0,0.6224415302276611,0,0.6246964931488037,0.6224415302276611,0.37755846977233887,0.6246964931488037,0.3753035366535187
0,0,0.8516303300857544,0,0.8558233976364136,0.8516303300857544,0.14836964011192322,0.8558233976364136,0.1441766321659088
